id_barang,name,price,date,sales
1816,ASUS ROG ZEPHYRUS G14 GA401IV RYZEN 9 4900HS 16GB 1TB RTX2060 6GB W10,33999000,2017-12-21,12
1817,ASUS ROG ZEPHYRUS G14 GA401II Ryzen 5 4600HS 8GB 512ssd GTX1650Ti 4GB,16849000,2017-12-22,6
1818,ASUS ROG Strix G G531GT i5 9300H 8GB 512GB-SSD GTX1650-4GB 120HZ,13499000,2017-12-23,18
1819,Asus ROG Gaming GL503GE i7 Hexa Core w/ GDDR5X 1050 Ti,13950000,2017-12-24,19
1820,ASUS ROG G512LI-I565B6T Strix G i5 10300H 8GB 512ssd GTX1650Ti 4GB W10,14999000,2017-12-25,13
1821,DELL Inspiron 7588 G7 15 Core i7-8750H/8GB/1TB +256GB SSD/VGA/WIN10HSL,17200000,2017-12-26,16
1822,DELL Inspiron 7588 G7 15 Core i7-8750H/8GB/1TB +128GB SSD/VGA/Win10HSL,15750000,2017-12-27,14
1823,Asus ROG Gaming GL553VD i7 GDDR5X 1050 Not GL503GE G531GD Y530 GL63,10999000,2017-12-28,19
1824,DELL Inspiron 5391 Intel Core i5-10210U/8GB/512GB SSD/VGA 2GB/WIN10HSL,12150000,2017-12-29,15
1825,MSI BRAVO 15 Ryzen 5 4600 8GB 256ssd RX5500M 4GB W10 15.6FHD - HITAM,12549000,2017-12-30,27
1826,ASUS ROG STRIX III G531GT-I765G1T i7-9750H 512GB SSD GTX1650 4GB,17299000,2017-12-31,23
3622,Dell Inspiron 3481 [Ci3-7020U-4-1T-AMD-W10] DELL INDONESIA,6599000,2017-12-01,31
3623,"DELL INSPIRON 3493 (I5-1035GI, 4GB, 1TB,INTEL HD,W10 BLACK",7999000,2017-12-02,24
3624,DELL Inspiron 3180 AMD A9-9420/4GB/500GB/AMD R5/WIN10SL,3550000,2017-12-03,20
3625,"Dell Inspiron 14 5485 2in1 Touch Ryzen 7 3700 8GB 512ssd W10 14""FHD",10699000,2017-12-04,10
3626,DELL Inspiron 3593 Intel Core i7-1065G7/8GB/1TB SATA/VGA 2GB/WIN10HSL,11950000,2017-12-05,14
3627,"Dell Inspiron 5593 i5-1035G1 15.6"" 8GB 512GB SSD MX 230 2GB W10HSL",10960000,2017-12-06,12
3628,DELL Inspiron 3593 BLACK-i5-1035G1-4GB-1TB-NVIDIA MX230-Win 10 SL,8650000,2017-12-07,21
3629,DELL Inspiron 7588 G7 15 Core i7-8750H/8GB/1TB/GTX 1050Ti/Win10HSL,15250000,2017-12-08,27
3630,DELL inspiron 14 3442,4100000,2017-12-09,29
3631,"DELL Inspiron 3476 ( 14"" Inch ) Intel Core i5-8250U/4GB/1TB/DOS",7350000,2017-12-10,29
3632,DELL Inspiron 5490 Intel Core i5-10210U/8GB/512GB SSD/WIN10HSL,10800000,2017-12-11,16
3633,Dell Inspiron 15 - 3000 series (N3567) i3-6006U Win10,5935000,2017-12-12,20
3634,DELL Inspiron 3585 - Ryzen 5 / 4GB/ 1TB/ AMD RadeonV8 /Win10SL SILVER - Hitam,6959000,2017-12-13,23
3635,"DELL INSPIRON 14 3493 CORE i5 1035G1 4GB 1TB HDD 14"" FHD W10 RESMI",7590000,2017-12-14,18
3636,"DELL INSPIRON 3481 / I3-7020u , 4GB , WIN10HSL , 1 YR - 1TB, BLACK",5590000,2017-12-15,25
3637,DELL inspiron 13 5391 i7-10510U,13950000,2017-12-16,30
3638,"DELL Inspiron 3493 (14"" Inch) Intel Core i5-1035G1/4GB/1TB/WIN10HOME",8250000,2017-12-17,45
3639,"DELL INSPIRON 5391 - I7-10510 - 8GB - 512SSD - MX250 2GB - 13.3"" - W10",14399000,2017-12-18,20
3640,DELL INSPIRON 14-3480 - Celeron 4205U (SILVER/BLACK),3949000,2017-12-19,16
3641,DELL Inspiron 7588 G7 15 Core i7-8750H/16GB/1TB+256GB/VGA 4GB/W10HSL,18250000,2017-12-20,19
3642,DELL inspiron 3593 Intel core I7-1065G7 8GB 512SSD VGA2GB WIN10HSL 1Yr,13000000,2017-12-21,21
3643,"DELL Inspiron 3493 (14"" Inch) Core i5-1035G1/4GB/1TB/VGA 2GB/WIN10HSL",8550000,2017-12-22,28
3644,DELL Inspiron 3443 Core i7-5500/8GB/240SSD/840M 2GB ForMultimedia,7399000,2017-12-23,18
3645,Dell Inspiron 5391 [Ci5-10210U-8-512-NVD-W10-SLV] DELL INDONESIA,12999000,2017-12-24,28
3646,Dell Inspiron 3493 [Ci5-1035G1-4-1T-UMA-W10] DELL INDONESIA,8399000,2017-12-25,18
3647,"DELL INSPIRON 3493 (I7-1065G7 8GB, 512GB SSD, WIN 10, 14IN)",12549000,2017-12-26,25
3648,DELL Inspiron 3585 - R3 - 2200 / 4Gb / 1Tb / Radeon Vega3 / W10 SILVER,5599000,2017-12-27,19
3649,"Dell Inspiron 3180 Gray - A9-9420,4GB,500GB,AMD R5,11.6"",Win 10",3699000,2017-12-28,21
3650,DELL Inspiron 5593 Intel Core i5-1035G1 8GB 512GB SSD VGA 2GB WIN10HSL,11100000,2017-12-29,18
3651,DELL Inspiron 11-3180 AMD A9-9420 4GB 500GB Radeon R5 Win10 Grey|35984,3640000,2017-12-30,24
3652,Dell Inspiron 7591 [Ci7-9750H-8-256-NVD-W10-SLV] DELL INDONESIA,18499000,2017-12-31,31
5448,Acer Aspire 3 A314 A4 9120 4GB 1TB W10 14.0 DVD BLK -41.42PE,3599000,2017-12-01,19
5449,Lenovo Ideapad Slim 3 14ADA Athlon 3050 4GB 256ssd W10+OHS 14.0FHD,4649000,2017-12-02,31
5450,Acer Aspire A311-31 Notebook - Red [Intel N4000/ 4GB/500 GB/11Inch W10,4680000,2017-12-03,26
5451,Acer Aspire A314 Intel DC N4000/4GB/500GB/DVD RW/Layar 14 inch,3975000,2017-12-04,17
5452,Acer Aspire 5 A514-51KG-34Q1 [Intel Core i3-7020U] [NX.H9ZSN.001],6899000,2017-12-05,21
5453,"Acer Aspire AXC-780 (i3-6100, 4gb RAM,1TB HDD,DOS, GT720)",6700000,2017-12-06,28
5454,Acer Aspire 3 A314-32-C09W Notebook - [14 Inch/ N4000/ 4GB/ 1TB/Win10],4968000,2017-12-07,17
5455,ACER ASPIRE A314-32 NOTEBOOK N4120,3800000,2017-12-08,26
5456,Acer Aspire MC605-L,5000000,2017-12-09,29
5457,ACER Aspire Z476,6000000,2017-12-10,28
5458,"Acer Aspire ES1-132-C28Z Notebook [11.6""/ N3350/ 2GB/ 500GB/Win",5454000,2017-12-11,19
5459,Acer Aspire 3 A311-31-C64M/C0LZ/C5Z5 N4000 4GB 500GB RED/BLACK/BLUE,3474000,2017-12-12,18
5460,"ACER SWIFT 3 SF314 i7 8565U 8GB 256GB SSD + 1TB MX250 2GB 14"" FHD W10",11499000,2017-12-13,26
5461,ACER 3 A314-21-40WH AMD A4-9120E SSD 256GB W10,3700000,2017-12-14,31
5462,LENOVO IDEAPAD S145 -14AST A9-9425-4GB-1TB-RADEON 530-DOS-14HD,4475000,2017-12-15,20
5463,Lenovo IdeaPad Gaming 3 58ID | Ryzen 5 4600H 16GB 512ssd GTX1650Ti 4GB,13599000,2017-12-16,32
5464,LENOVO IDEAPAD S145-14IWL-8265U-8GB-256GB-1TB-MX110-WIN10 BLACK-AMB2,8585000,2017-12-17,19
5465,Lenovo Ideapad 3 14ARE Ryzen 7 4700 8GB 512ssd Vega7 W10+OHS 14' 2KID,9849000,2017-12-18,21
5466,"Lenovo IdeaPad 330 ( AMD A9-9425 | Radeon R5 |4GB|1TB|14""|DOS ) RESMI",4399000,2017-12-19,19
5467,"Lenovo Ideapad 130 - 14ikb ( Core i3-6006U 4GB 1TB 14"" DOS ) RESMI",5449000,2017-12-20,24
5468,Lenovo IdeaPad IP330-14IGM Onyx Black - Celeron N4000/4GB/500GB/WIN10,4090500,2017-12-21,29
5469,LENOVO ideapad 3 14ARE05 RYZEN 3 4300U,7299000,2017-12-22,22
5470,LENOVO IDEAPAD V130-15IKB CORE i3-6006U 4GB 500GB SLIM DESIGN - SSD M2,5726261,2017-12-23,27
5471,LENOVO Ideapad 320-14AST 14 in AMD A 9 -9420 RAM 4GB HDD 1TB VGA RADEO,4700000,2017-12-24,27
5472,Acer Aspire 3 Notebook [Cel N3350/4GB/500GB/14 Inch/Endless OS],4291500,2017-12-25,13
5473,"Lenovo Ideapad S145 - Intel N4000 | 4GB | 512GB SSD | 14"" HD | Win10 |",5375000,2017-12-26,16
5474,Acer Aspire 5 A514 51KG 36UX |i3 7020U RAM 4GB HDD 1TB MX230 2GB W10,6175000,2017-12-27,16
5475,Acer Aspire 3 N4000 | RAM 4GB | 1TB HDD | WIN 10 | 14 INCI,3990000,2017-12-28,17
5476,ACER ASPIRE A514 Core I5-8265 4GB 1TB MX230 2GB 14Inch DOS,7500000,2017-12-29,21
5477,Acer Aspire 3 A314-32-C09W Notebook - [14 Inch/ N4000/ 4GB/ 1TB/Win10],4968000,2017-12-30,31
5478,"ACER Aspire 3 A315-53-C4DS|3867U 4GB 1TB W10 15.6HD"" (gen 8)",3625000,2017-12-31,19
7274,Acer Aspire 5 A514-51K - i3-7020 MX230 4GB 1TB W10H DVDRW,6699000,2017-12-01,17
7275,Acer Aspire 3A A314-21-93Tj/98MH/93TT,4400000,2017-12-02,29
7276,Acer Aspire 3 A315-42-R34T [AMD Ryzen 5 3500U],7399000,2017-12-03,19
7277,ACER 3 A314-21-40WH AMD A4-9120E SSD 256GB W10,3700000,2017-12-04,11
7278,ACER NITRO 5 AN515-55-579N i5 10300H IPS FHD 144Hz 1650 4GB 512GB 8GB,12228000,2017-12-05,12
7279,Acer Predator Nitro 7 AN715-51-701Y i7 9750H 16GB 512ssd GTX1650 4GB W10 15.6FHD 144Hz Red KB,14499000,2017-12-06,17
7280,"Acer Predator Nitro 5  AN515-54-729J
Ci7-9750H, 15.6""",18300000,2017-12-07,25
7281,"ACER NITRO 5 AN515-54-5942 i5-9300H/8GB/1TB/GTX1650 4GB/1T,6"" FHD IPS/WIN 10",11699000,2017-12-08,22
7282,Acer Predator Nitro 5,12199000,2017-12-09,24
7283,ACER Nitro 5 AN515-43-R2NL,12499000,2017-12-10,27
7284,"ACER NITRO 5 AN515-55-76SK - i7-10750H - 8GB - 512SSD - GTX1650Ti 4GB - 15.6""FHD IPS 144Hz - Win10",16399000,2017-12-11,18
7285,ACER NITRO 5 AN515-43-R2NL - RYZEN 7 3750H 8GB 512GB GTX1650 4GB 120Hz,12475000,2017-12-12,22
7286,"ACER ASPIRE 3 A314 32 - INTEL N4120 - 4GB - 1TB - 14"" - WIN10",3699000,2017-12-13,12
7287,Acer Swift 3 SF313-51-37WB Silver,7050000,2017-12-14,29
7288,Acer Swift 3 SF314-57G-57S9 with Intel i5 10th Gen and SSD 256GB NVIDIA GeForce MX250 (2 GB GDDR5),8589000,2017-12-15,25
7289,ACER SWIFT 3 SF314-41-RYZEN 5-3500-4GB-512GB-WIN10 + OHS,7575000,2017-12-16,21
7290,ACER SWIFT 3 SF314 - 56G - 53XX -- Core I5-8265U - 4GB - 1TB - VGA NVIDIA MX2502GB - WIN 10 - FINGER,8913600,2017-12-17,18
7291,Acer Swift 3 SF314-41 AMD Athlon 300U 8GB 512GB SSD Vega 3 W10,6699000,2017-12-18,18
7292,ACER SWIFT 3 i3 7020U 4GB 1TB NVIDIA MX150 2GB WIN10 14 INCH FHD IPS ALL WARNA,7349000,2017-12-19,19
7293,Acer swift 3,15000000,2017-12-20,17
7294,Acer Swift Athlon 300u,5999000,2017-12-21,17
7295,Acer Aspire 5 A514 i5 10210 4GB 1TB MX250 14.0 59RA/58KX/55T8,8599000,2017-12-22,22
7296,Acer Aspire 3 A315 Ryzen 5 3500 8GB 1TB Vega8 W10 15.6 HD RED,6999000,2017-12-23,23
7297,Acer Aspire ES1-431 Intel Celeron 2GB 500GB 14 Inch Windows 10 - Red,5025000,2017-12-24,25
7298,Acer Aspire 3 A314-41 AMD A9-9420 4GB 128 SSD + 1TB HDD Radeon R5 W10,5268000,2017-12-25,16
7299,ACER Aspire 5 A514 52G 78QP Ci7 10510U 8Gb 1Tb 128Gb MX250 2Gb Win 10,11690000,2017-12-26,18
7300,"Acer Aspire 3 A315-41G Amd Ryzen5 2500U/8Gb/1Tb/Vga 2Gb/Linux/15.6""",7899000,2017-12-27,15
7301,Acer Aspire 3 A314-32 N4000 4GB 1TB 14 W10,3599000,2017-12-28,26
7302,Acer Aspire 3 A314 21 4644 A4 9120E 4GB 1TB NO DVD W10,3535000,2017-12-29,28
7303,ACER GAMING Aspire 3 A315-42 RYZEN 5-3500U 8GB 1TB VEGA-8 15.6 WIN 10,6999000,2017-12-30,21
7304,ACER Aspire 3 A315-53-C4DS-3867U-4GB-1TB-share-W10-15.6HD -Black,3425000,2017-12-31,23
9100,HP PAVILION 14 CD1055 X360 I5 8265 8GB 256SSD W10 TOUCH,9799000,2017-12-01,9
9101,HP Pavilion 14 core i5 | 8GB RAM |512GB HDD | VGA MX250 2GB | WIN 10,11300000,2017-12-02,20
9102,Notebook Hp pavilion G 4 ( used 90 % ),3600000,2017-12-03,14
9103,"HP Pavilion x360 dh1001TX 14"" Inch i3-10110U 8GB MX130 512GB dh1033TX",8995000,2017-12-04,9
9104,HP PAVILION X360 Core i3 4GB 1Tb,8999000,2017-12-05,9
9105,HP PAVILION 13 AN0031 I3 8145 8GB 128SSD FHD TOUCH W10,6949000,2017-12-06,18
9106,HP Pavilion X360 11-AB037TU,4450000,2017-12-07,13
9107,HP Pavilion X360 14-dh1004TX i5-1021U 8GB 512GB-SSD MX130 2GB GEN 10th,11999000,2017-12-08,15
9108,HP Pavilion x360 14 dh1001tx i3-10110u 8GB 512GB SSD MX 250 OHS 2019,8995000,2017-12-09,24
9109,HP Pavilion X360 14-dh1054TX / 14-dh1055TX i7 10510 8GB 512ssd W10+OHS,14299000,2017-12-10,12
9110,HP PAVILION GAMING 15-DK1041TX i7-10750H 8GB 256GB+1TB GTX1650 144Hz,14799000,2017-12-11,10
9111,HP Pavilion Gaming 15 | Ryzen 5 3550H 8GB 512SSD GTX1650 4GB W10,11000000,2017-12-12,16
9112,HP Pavilion Gaming 15 Ryzen 5 3550 16GB 512SSD GTX1650 W10+OHS 15.6FHD - 16GB,11599000,2017-12-13,17
9113,HP Pavilion Gaming 15 | Ryzen 5 3550H 16GB 512SSD GTX1650 4GB W10,11600000,2017-12-14,17
9114,HP Pavilion Gaming 15 | Ryzen 5 3550H 16GB 512SSD GTX1650 4GB W10,11599000,2017-12-15,18
9115,HP Pavilion x360 Convertible 14-cd0044tx/i3-8130u/8GB/1TB/mx 130 2GB,11299000,2017-12-16,18
9116,HP PAVILION X360 14S-DH1001TX i3-10110U 8GB 512SSD MX130 2GB OHS IPS,8999000,2017-12-17,11
9117,HP Pavilion X360 Convertible 13-U027TU Ci5 6200U 8GB Touchscreen,12000000,2017-12-18,4
9118,HP Pavilion x360 14-dh1033TX i3 10110 8GB 512ssd MX130 2GB W10+OHS,9059000,2017-12-19,16
9119,"HP Pavilion x360 dh1001TX 14"" FHD i3-10110U 8GB 512GB SSD MX250 WIN10",8995000,2017-12-20,13
9120,HP PAVILION 13 AN0031 i3 8145U RAM 8GB SSD 128GB WIN10,7500000,2017-12-21,10
9121,Notebook Hp pavilion DV3 Core i7  ( used 90 % ),3950000,2017-12-22,14
9122,Hp Pavilion X360 14 dh1052TX dh1053TX - i5 10210 8GB 512ssd MX130 2GB,12349000,2017-12-23,22
9123,"HP Pavilion x360 dh1001TX 14"" Inch i3-10110U 8GB MX130 512GB dh1033TX - Gold",8995000,2017-12-24,14
9124,HP Pavilion 13 AN0010 i5 8265 8GB 256ssd W10 13.3FHD,9099000,2017-12-25,17
9125,HP Pavilion 14 CD2053CL X360 I5 10210 8GB 256SSD FHD W10 TOUCH,9590000,2017-12-26,12
9126,HP Pavilion Gaming 15 | Ryzen 5 3550H 16GB 512SSD GTX1650 4GB W10,11600000,2017-12-27,15
9127,HP Pavilion Gaming 15 Ryzen 5 3550 16GB 512SSD GTX1650 W10+OHS 15.6FHD - 16GB,11599000,2017-12-28,13
9128,HP Pavilion Gaming 15 | Ryzen 5 3550H 8GB 512SSD GTX1650 4GB W10,11000000,2017-12-29,18
9129,HP PAVILION GAMING 15-DK1041TX i7-10750H 8GB 256GB+1TB GTX1650 144Hz,14799000,2017-12-30,19
9130,HP PAVILION 13-AN0031 i3-8145U RAM 8GB SSD 128GB WIN 10,6949000,2017-12-31,24
10926,Acer Swift 3 SF314-41 AMD Ryzen 5 3500U 8GB 1TB VEGA 8 W10H,8889000,2017-12-01,11
10927,Acer Swift 3 SF314-56G i5-8265U 4GB 1TB MX150 W10,8999000,2017-12-02,18
10928,"ACER SWIFT 3 SF314 i7 8565U 8GB 1TB MX250 2GB 14"" FHD W10 RESMI",10499000,2017-12-03,15
10929,Acer swift 3 ( SF314-41-R24M ),7650000,2017-12-04,14
10930,Notebook Acer Swift 3 Day Edition SF314 51ZK Core I5-8250 4GB 1Tb HDD,9078800,2017-12-05,16
10931,Acer Swift 3 SF314-41 Ryzen 5 3500U 8GB 512GB NVMe 14FHD GRATIS Office,8199000,2017-12-06,10
10932,ACER SWIFT 3 SF314 R9JT R5 3500 4GB 512SSD ATI VEGA 8 FHD OHS + W10,7499000,2017-12-07,6
10933,Lenovo Thinkpad Yoga X390 2in1 Touch i7 8565 16GB 512ssd W10 13.3FHD,15999000,2017-12-08,11
10934,Lenovo Yoga Slim 7 14IIL i7 1065G7 16GB 1TB MX350 2GB W10+OHS 14.0FHD,17599000,2017-12-09,14
10935,Lenovo Yoga C740-14IML-9NID x360 i7 10710 16GB 1TB ssd W10+OHS 14FHD,17249000,2017-12-10,24
10936,"ACER SWIFT 3 SF314 i5 8265U 4GB 1TB MX250 2GB 14"" FHD WIN10 RESMI",9199000,2017-12-11,9
10937,Lenovo Yoga Slim 7 14ARE05 11ID | Ryzen 7 4800U 16GB 1TBssd W10 14FHD,17599000,2017-12-12,13
10938,LENOVO YOGA SLIM 7-14ARE05 (Ryzen 5-4500U/16GB/512 GB/FHD/W10/OHS),13299000,2017-12-13,11
10939,Lenovo Yoga Slim 7 i7 1065G7 16GB 1TB SSD MX350 2GB W10 OHS -35ID,17599000,2017-12-14,10
10940,Notebook ACER Swift 3 SF314-41 Ryzen 5 3500U Ram 4GB SSD 512GB W10,7525000,2017-12-15,15
10941,Acer Swift 3 SF314-41 Ryzen 5 3500U 12GB 512GB NVMe FHD GRATIS Office,8499000,2017-12-16,23
10942,"Acer Swift 3 SF313-51-37WB Intel i3-8130U/13.3""/4GB/256GB SSD/Win 10",6870000,2017-12-17,14
10943,"Notebook Acer Swift 3 SF314 - 54G - 4GB, warna Silver",10300000,2017-12-18,15
10944,"Acer Swift 3 SF314-57-39WL| Gen 10 i3-1005 | 4GB|256 SSD | OS DOS |14""",6989000,2017-12-19,16
10945,Lenovo Yoga Slim7-14IIL05 5RID i5-1035G1 8GB SSD 512GB Win10+OHS Grey,14100000,2017-12-20,7
10946,"ASUS VIVOBOOK 14 K413FQ - i7-10510U 8GB 512GB MX350 2GB 14"" FHD W10",12799000,2017-12-21,13
10947,"ACER SWIFT 3 SF314 i7 8565U 8GB 256GB SSD + 1TB MX250 2GB 14"" FHD W10",11499000,2017-12-22,13
10948,"ASUS VIVOBOOK A412FA - PENTIUM 5405U 4GB 256GB SSD WIN10 14"" FHD",6149000,2017-12-23,13
10949,ASUS VIVOBOOK FLIP TP401MA N4000 4GB 256GB SSD WIN10 14 TOUCH,5650000,2017-12-24,21
10950,"ASUS VIVOBOOK A412FA - i3 8145U 4GB SSD 512GB INTEL HD 14"" FHD W10",7999000,2017-12-25,10
10951,"ASUS VIVOBOOK A412FL I5-10210U 4GB 1TB NVIDIA MX250 2GB 14"" FHD WIN10 - GREY",9290000,2017-12-26,14
10952,"ASUS VIVOBOOK FLIP TM420IA - RYZEN 7-4700U 16GB 512GB SSD 14"" FHD W10",12790000,2017-12-27,14
10953,ASUS VIVOBOOK MAX X441UA - i3 7020U - 4GB - 1TB - 14 INCI -WINDOWS 10,5700000,2017-12-28,8
10954,"Asus Vivobook A412FA - Intel Pentium Gold 5405U 4GB 1TB 14""FHD Win10",5199000,2017-12-29,16
10955,ASUS VIVOBOOK E12 E203MAH-FD411T STAR GRAY N4000 DC/4GB/500GB/WIN 10,3599000,2017-12-30,10
10956,"ASUS VIVOBOOK 14 K413FQ - i5-10210U 8GB 512GB MX350 2GB 14"" FHD W10",10799000,2017-12-31,19
12752,"ASUS TUF GAMING F15 FX506LH - i7-10750H - 8GB - 512SSD - GTX 1650 4GB - 15""FHD 144Hz - WIN10",15575000,2017-12-01,15
12753,Asus TUF A15 FX506IV-R9R6B6T - Ryzen 9-4900H - 8GB - 512GB SSD - RTX2060 6GB - Win10 - FHD 144Hz,21899000,2017-12-02,17
12754,Asus TUF A15 FX506II-R55TB6T - R5-4600H - 8GB - 512GB - GTX1650Ti 4GB - Win10 - FHD 144Hz,13450000,2017-12-03,9
12755,ASUS TUF GAMING A15 FX506IV-R9R6B6T - AMD Ryzen 9 4900H 8GB 512GB SSD RTX 2060 6GB 144HZ,21899000,2017-12-04,9
12756,ASUS TUF A15 FX506IV-R7R6B6T - R7-4800H 8GB 512GB RTX2060 WIN10 144Hz,19895000,2017-12-05,13
12757,Asus TUF FX505DD R5597T Ryzen 5 3550 8GB 1TB GTX1050 3GB W10 15.6 BLK,10599000,2017-12-06,15
12758,"ASUS TUF FX505DY-R5698T RYZEN 5-3550H 8GB 1TB RX560X 4GB W10 15""FHD",10399000,2017-12-07,12
12759,ASUS TUF FX506IH-R565B6T RYZEN 5 4600HRAM8GB SSD512GB NVIDIA GTX1650 FHS IPS 144Hz RGB WINDOWS 10,12699000,2017-12-08,21
12760,ASUS TUF FX506II-R75TB6T Ryzen 7-4800H/16GB/512GB SSD/1650Ti/W10 144Hz,16499000,2017-12-09,15
12761,"Asus TUF FX505GT-I565B6T - Intel i5-9300H - 8GB - 512GB SSD - GTX1650 4GB - 15,6""FHD 144Hz - Win10",11999000,2017-12-10,17
12762,ASUS TUF GAMING FX506IV-R9R6B6T RYZEN 9 4900H/8GB/SSD512GB/RTX2060 6GB WINDOWS10,21900000,2017-12-11,7
12763,Asus Geforce RTX 3080 TUF GAMING 10GB DDR6 320 BIT,17500000,2017-12-12,10
12764,Asus Tuf Fx505Gt-I565B6T I5 9300H 8Gb 512Ssd Gtx1650 W10 15.6Fhd Slim Ips 144Hz Rgb,11899000,2017-12-13,12
12765,ASUS TUF FX505DT R5586T Ryzen 5 3550H 8GB 1TB GTX 1650 4GB WIN 10,9990000,2017-12-14,14
12766,ASUS TUF GAMING A15 FX506IH-R565B6T - R5-4600H - 8GB - 512GB - GTX1650 4GB - Win10 - FHD 144Hz,12849000,2017-12-15,15
12767,ASUS TUF A15 FX506IU-R766B7T - R7-4800H 8GB 1TB 256GB GTX1660Ti 144Hz,16995000,2017-12-16,12
12768,"Asus TUF FX705GM - I7664T - i7, GTX1060 6GB, 17.3”, 8GB, 512GB, W10",16000000,2017-12-17,10
12769,ASUS TUF FX505GD-I5501T i5-8300U 8GB 1TB GTX1050 4GB 15.6 FHD W10,11375000,2017-12-18,10
12770,ASUS TUF GAMING A15 FX506IV-R7R6B6T RYZEN 7 4800H 512SSD RTX2060 144Hz,19599000,2017-12-19,13
12771,ASUS TUF Gaming A15 FX506IU-R766B7T Fortress Gray,17125000,2017-12-20,10
12772,Asus TUF FX506II-R75TB6T [R7-4800H/8GB/512GB SSD/GTX1650Ti 4GB/Win10],15499000,2017-12-21,10
12773,Asus TUF FX506IV-R7R6B6T Ryzen 7 4800H 8GB 512ssd RTX2060 6GB 15.6FHD,19599000,2017-12-22,12
12774,ASUS TUF FX505DU RYZEN 5-3550H-8GB-512GB-GTX1660TI-WIN10 STEALTH BLACK,12325000,2017-12-23,14
12775,ASUS TUF GAMING A15 FX506IV RYZEN 7 4800H 8GB 512GB RTX2060 6GB FHD,19799000,2017-12-24,13
12776,"ASUS TUF FX705GM-I7664T - i7-8750H RAM 8GB 512GB 17.3"" GTX1060 6GB W10",14990000,2017-12-25,8
12777,ASUS TUF FX505DD-R5581T GOLD STEEL,9750000,2017-12-26,9
12778,Asus TUF Gaming FX505D| AMD Rayzen 5| 8GB| 512 SSD| NVIDIA GTX1050 3GB,11500000,2017-12-27,13
12779,ASUS TUF A15 i7-10750H GTX 1650 FX506LH-I765B6T FHD 144Hz 8GB 512GB,15402000,2017-12-28,18
12780,ASUS TUF Gaming A15 FX506II-R75TB6T R7-4800H|512 SSD|GTX1650Ti|144Hz,15199000,2017-12-29,18
12781,ASUS TUF FX505DU RYZEN 5-3550H-8GB-512GB-GTX1660TI-WIN10 STEALTH BLACK,12325000,2017-12-30,17
12782,ASUS TUF Gaming A15 FX506IU Ryzen 7 4800H |1TB+256 SSD|GTX1660Ti 144Hz,16799000,2017-12-31,16
14578,ACER ASPIRE 3 A315 RYZEN 5 3500 4GB 1TB ATI VEGA 8 DOS BLACK,6690000,2017-12-01,28
14579,Acer Aspire 3 - A315-41 - AMD Ryzen 5 2500U VEGA 8 8GB 1TB W10H,7475000,2017-12-02,29
