name,price,date,sales
HP ENVY 15 - RYZEN 7 4700U - 512GB SSD - 8GB RAM - WINDOWS 10,14799000,2013-03-24,19
HP ENVY 15 CP0012 X360 AMD RYZEN 7 2700 8GB 256SSD ATI VEGA 10 FHD W10,10599000,2013-03-25,13
"GAMING MSI GF63 9SCXR.838 i5 9300 8GB 256ssd GTX1650 4GB W10 15"" RDT1",10749000,2013-03-26,16
Dell Inspiron 5406 [Ci7-1165G7-8-512-NVD-W10-OHS-SLV] DELL OFFICIAL,15999000,2013-03-27,11
"Dell Inspiron 5482 Core i3-8145U, 4GB, 1TB, Win 10, Grey",8600000,2013-03-28,13
Dell Inspiron 5502 [Ci7-1165G7-8-512-NVD-W10-OHS-SLV] DELL OFFICIAL,15499000,2013-03-29,17
Dell Inspiron 5502 i7-1165G7 8GB 512GB MX330 2GB 15'6 FHD W10+OHS2019,15453000,2013-03-30,19
Dell Inspiron 5570 ( Core i7-8550U | VGA 4GB |RAM8GB|2TB|WIN10|15.6 ),13250000,2013-03-31,20
"Dell Inspiron 5583 - I5 8265U 8GB 256GB SSD ODD MX130 2GB 15.6"" WIN10",9699000,2013-04-01,11
Dell Inspiron 7490 [Ci5-10210U-8-256-UMA-W10-SLV] DELL OFFICIAL,14999000,2013-04-02,19
HP ENVY 15 EE0013DX X360 R5 4500 8GB 256SSD VEGA 8 FHD TOUCH W10 DC,12199000,2013-04-04,18
Dell Inspiron M4700M Ci7 3740QM 32GB 256GB SSD Nvidia Quadro FHD,10500000,2013-04-05,19
HP Envy 15 X360 Touch Ryzen 7 4700 8GB 512ssd Vega7 W10 15.6FHD,15299000,2013-04-13,17
HP ENVY 15 EE0013DX X360 R5 4500 8GB 256SSD VEGA 8 FHD TOUCH WIN10,11990000,2013-04-14,26
HP ENVY 15-K228TX Core i7 5500/8GB DDR3/SSD 128GB+HDD 1TB/GTX 850 FHD,8982000,2013-04-15,14
HP Envy 13 X360 Touch | Ryzen 7 4800 8GB 512ssd Vega7 W10 13.3FHD |,15099000,2013-04-18,21
"HP Envy 13-AQ1015TX Core i5-10210/8GB/512GB SSD/MX250/13"" FHD IPS",13575000,2013-04-25,14
"HP Envy 15 X360 Touch Ryzen 5 4500 8GB 256ssd Vega 8 W10 15.6"" FHD",11899000,2013-04-29,11
HP Envy 15 X360 Touch Ryzen 5 4500 8GB 256ssd Vega6 W10 15.6FHD BLACK,11899000,2013-04-30,15
HP Envy 15 X360 Touch Ryzen 5 4500 8GB 256ssd Vega6 WIN10 15.6FHD,11899000,2013-05-01,16
HP Envy 15 X360 Touch Ryzen 5 4500 8GB 512ssd Vega6 W10 15.6 FHD,12699000,2013-05-02,23
HP Envy 13 X360 Touch Ryzen 7 4800 8GB 512ssd Vega7 Win10 13.3FHD,15099000,2013-05-04,20
HP Envy 13 X360 Touch Ryzen 7 4800 8GB 512ssd Vega7 W10 13.3FHD,15099000,2013-05-05,14
HP Envy 13 X360 Touch Ryzen 7 4700 8GB 512ssd Vega7 W10 13.3 FHD,15099000,2013-05-06,14
HP ENVY X360 13-AY005AU Ryzen 5-4500 8GB 512GB NVMe 13.3 FHD Touch,15999000,2013-05-09,11
HP ENVY X360 AG0022AU,15000000,2013-05-10,16
HP ENVY X360 Convert 13-ag0023AU - AMD RYZEN 7 2700U - 8GB - 512GB SSD,15149000,2013-05-11,19
HP ENVY X360 M15-EE0013DX-RYZEN 5-4500U-VGEA 8-8GB-256SSD-FHD TOUC-W10,11899000,2013-05-12,13
HP ENVY x360 13 ay0005au Ryzen 5-4500U 8GB 512GB SSD 13.3 FHD TS WIN10,15650000,2013-05-13,9
HP ENVY 15 X360 RYZEN 7 4700 16GB 512GB-SSD Vega-7 WIN-10 15.6 TOUCH,15399000,2013-05-14,13
HP ENVY x360 15 Touch - Ryzen 5 4500 8GB 256ssd Vega 6 W10 15.6FHD,11899000,2013-05-16,15
HP ENVY x360 15 Touch - Ryzen 7 4700U 8GB 512ssd Vega 7 W10 15.6FHD,14799000,2013-05-17,16
HP Envy 13 AQ0044 4K UHD Touch i7 8565 16GB 512ssd MX150 2GB W10 13.3,15799000,2013-05-19,19
HP Envy 13 AQT1015TX i5,13356000,2013-05-20,14
HP Envy 13 Intel i5 1021U 8GB 512ssd MX250 AQ1015TX /AQ1016TX,14999000,2013-05-21,24
HP Envy 13 X360 AMD RYZEN 7 2700U 8GB 256GB SSD Vega 10,12999000,2013-05-23,14
Dell Inspiron 5402 [Ci7-1165G7-8-512-NVD-W10-OHS-SLV] DELL OFFICIAL,15499000,2013-05-25,25
"LENOVO IDEAPAD 730S i5-8265U 8GB 256GB WIN10 13,3""FHD ( YOGA S730 )",10399000,2013-05-29,10
"LENOVO IDEAPAD FLEX 5 i7-1165G7 16GB 512SSD IRIS XE 14""FHD TOUCH WIN10",15490000,2013-05-31,27
"LENOVO IDEAPAD FLEX 5i - I7 1165G7 16GB 512GB IRISH XE 14"" FHD W10 OHS",15999000,2013-06-01,26
"LENOVO IDEAPAD FLEX 5i|i7-1165G7|16GB|512GB|IRIS XE|14"" FHD|W10 OHS",15999000,2013-06-02,22
LENOVO IDEAPAD GAMING 3 Ryzen 7-4800H 16GB 512SSD GTX1650Ti 4GB W10,15499000,2013-06-03,12
LENOVO IDEAPAD GAMING 3i AUID i7-10750H 16GB GTX1650 4GB GDDR6 512 SSD,15149000,2013-06-04,15
LENOVO IDEAPAD Gaming 3 Ryzen 5 4600H 512GB SSD 16GB GTX1650 120Hz W10,14249000,2013-06-07,21
"LENOVO IDEAPAD SLIM 5i - i5-1135G7 - 8GB - 512SSD - IRIS XE - BACKLIT - 14""FHD IPS - W10 - OFFICE",10999000,2013-06-10,20
LENOVO IDEAPAD Slim 3-14IIL05-1035G1-8GB-512GB-MX330-WIN10 Black-AMB2,10505000,2013-06-11,18
LENOVO IdeaPad 3 14IIL05/i5-1035G1/8GB/512SSD/MX330/WIN10+OHS,10499000,2013-06-13,21
"LENOVO IdeaPad Flex 5 14IIL05 + OHS i3-1115G4 8GB 512GB SSD 14"" FHD WVA Win10 Home",10899000,2013-06-14,22
"LENOVO IdeaPad Flex 5 14IIL05-66ID 14"" FHD Touch/Intel Core i5 1035G1/8GB/512GB SSD/win10home+Office",12599000,2013-06-15,26
LENOVO IdeaPad Gaming 3 5JID | Ryzen 5 4600H 16GB 512SSD GTX1650 4GB,13500000,2013-06-16,23
LENOVO IdeaPad Gaming 3i AUID i7-10750H 16GB 512GB GTX 1650 Win10 Home + OHS,15849900,2013-06-18,21
"LENOVO IDEAPAD SLIM 3i - i3 1005G1 8GB 256GB SSD 14"" FHD UHD WIN10 OHS",8999000,2013-06-27,26
"LENOVO IDEAPAD SLIM 3I - i5-1035G1 8GB 512GB MX330 2GB 14"" FHD IPS OHS",10599000,2013-06-29,20
"LENOVO IDEAPAD SLIM 3 - AMD RYZEN 3-4300U SSD 512GB RAM 8GB 14""FHD W10",8499000,2013-07-01,23
LENOVO IDEAPAD SLIM 3 - AMD RYZEN 5 - 8GB - SSD 256GB - BLUE,8485000,2013-07-02,17
LENOVO IDEAPAD SLIM 3 - I3-1005G1 SSD 512GB MX330-2GB 15.6 FHD OHS2019,8685000,2013-07-03,12
"LENOVO IDEAPAD SLIM 3 - i5-1035G1 8GB 512GB SSD MX330 2GB 14""FHD WIN10",9949000,2013-07-05,17
LENOVO IDEAPAD SLIM 3 INTEL i5 1035G1 8GB SSD512GB NVIDIA MX330 2GB WINDOWS10 OFFICE ORIGINAL,10290000,2013-07-10,14
LENOVO IDEAPAD SLIM 3 RYZEN 3 4300 8GB 512SSD VEGA3 WIN10+OHS 19,8080000,2013-07-11,25
LENOVO IDEAPAD SLIM 3 RYZEN 3-4300 8GB 512GB 14INCH FHD IPS WIN10+OFFICE HOME STUDENT,8899000,2013-07-12,29
LENOVO IDEAPAD SLIM 3-14IIL-1035G1-8GB-512GB-MX330-WIN10 ABYSS BLUE + OHS,10560000,2013-07-14,29
LENOVO IDEAPAD SLIM 3-14IIL-1035G1-8GB-512GB-MX330-WIN10 PLATINUM GREY,10505000,2013-07-15,18
Dell Inspiron 5402 [Ci7-1165G7-8-512-NVD-W10-OHS-SLV],15299000,2013-07-17,16
Dell Inspiron 5301 [Ci5-1135G7-8-512-NVD-W10-OHS-FP-SLV] DELL OFFICIAL,14999000,2013-07-19,25
Asus ROG STRIX G512LI-I565B6T /i5-10300H/8GB/512GB/VGA/15.6/W10/BLK/2Y,14599000,2013-07-20,25
Asus ROG STRIX G512LI-I565BT/Core i5-10300H/8GB/512GB/GTX1650Ti/144Hz,14099000,2013-07-21,26
Asus ROG STRIX G531GD-I705G6T- i7-9750H- GTX1050-4GB- 8GB- 1TB-,15050025,2013-07-22,18
Asus ROG Strix G G512LI-I75TB6T i7|8GB|512GB SSD|VGA 4GB|15.6″|Win10,15999000,2013-07-25,21
Asus ROG Super Gaming G531GT i5 GDDR5X 1650 FHD IPS,14850000,2013-07-29,8
Asus ROG STRIX 15 Intel core i7 8750H GTX 1050Ti 8GB SSD 256GB Win10 120Hz,12990000,2013-08-04,26
Asus ROG GL552JX Gaming Desain i7 w/ GTX 950 IPS | GL552J Not GL553VD | G531GD | G531GT,10350000,2013-08-08,20
Asus ROG GL552VW i7 6700HQ GTX 960 8GB/1TB Second,9599000,2013-08-09,19
Asus ROG GL553VD Intel Core i7 7700HQ 8GB/1TB Second,8990000,2013-08-10,22
Asus ROG GL553VD STRIX Gaming Desain i7 w/ GTX 1050 12 GB Full HD IPS Not G531GD GL503GE Zephyrus,12999000,2013-08-11,25
Asus ROG Gaming GL503GE i7 Hexa Core w/ GDDR5X 1050 Ti,13999000,2013-08-12,10
Asus ROG Gaming GL553VD i7 IPS GDDR5X 1050/ GL503GE FX505GE GL63 GF63,12200000,2013-08-13,11
Asus ROG GL531GU i5 9300 8GB 512ssd GTX1660Ti 6GB W10 15.6FHD,14799000,2013-08-15,22
Asus TUF FX506Li i5 10300 8GB 512ssd GTX1650Ti 4GB W10 15.6FHD,12599000,2013-08-19,11
Asus TUF FX506Li i5 10300 8GB 512ssd GTX1650Ti 4GB W10 FHD Bi5N5-512,13349000,2013-08-20,15
Asus TUF Gaming FX505DY-R5617T,14000000,2013-08-24,19
Asus TUF Gaming FX506IH amd ryzen 5-4600h ram 8gb ssd 512gb Gtx1650 4g,12998000,2013-08-25,23
Asus TUF Gaming FX506II R75TB6T Ryzen 7 4800H|GTX1650Ti|15.6 IPS 144Hz,15770000,2013-08-26,11
Asus TUF a15 fx506II R75T Ryzen 7 4800H 8GB 512SSD Gtx1650Ti 4GB ddr6,15599000,2013-08-27,16
Asus TUF FX506II-R75TB6T [R7-4800H/8GB/512GB SSD/GTX1650Ti 4GB/Win10],15499000,2013-08-30,20
Asus Rog G531GD i5 9300H 8gb 512ssd Gtx1050 4GB 15FHD IPS,11990000,2013-09-12,14
Asus Slim Monster Gaming ROG GL502VM w/ GTX 1060 6 GB,14999000,2013-09-13,16
Asus TUF A15 FX506IH R565B6B| Ryzen 5 4600H 8GB 512ssd GTX1650 4GB,12649000,2013-09-14,27
Asus TUF A15 FX506II R55TB6B| Ryzen 5 4600H 8GB 512ssd GTX1650Ti 4GB,13499000,2013-09-15,14
Asus TUF A15 FX506II R55TB6T | Ryzen 5 4600H 8GB 512ssd GTX1650Ti 4GB,13499000,2013-09-16,16
Asus TUF A15 FX506II-R75TB6T - Ryzen 7-4800H 8GB 512SSD GTX1650Ti 4G,15499000,2013-09-17,20
Asus Tuf gameing ryzen 5 fx505dd,9800000,2013-09-19,16
Acer Nitro Predator An515 Ryzen 5 3550 8gb 1tb Rx560 4GB 15FHD,9700000,2013-09-21,13
Acer Nitro V15 Black Edition Intel Core i7 6700HQ GTX960 Second,8250000,2013-09-22,16
Acer Predator Nitro 5 - AN515-42 - Ryzen 7 RX 560X 16GB 256GB 1TB W10,15422000,2013-09-24,14
Acer Predator Nitro 5 - AN515-52 - i7-8750H GTX 1060 8GB 256GB 1TB W10,15734000,2013-09-25,17
Acer Predator Nitro 5 - AN515-52 - i7-8750H GTX1060 16GB 256GB 1TB W10,15999000,2013-09-26,20
Acer Predator Nitro 5 AN515 i5 10300 8GB 512ssd GTX1650Ti 4GB W10+OHS 15.6FHD 144Hz -55.58X3,12799000,2013-09-27,22
Acer Predator Nitro 5 AN515 i7 10750 8GB 512ssd GTX1650Ti 4GB W10+OHS,15199000,2013-09-28,13
Acer Predator Nitro 5 AN515 i7 10870 8GB 512ssd GTX1650Ti 4GB W10+OHS 15.6FHD 144Hz -55.77MG,15299000,2013-09-29,20
Acer Predator Nitro 5 AN515-54 - i7-9750H GTX1650 256GB NVMe 8GB 144Hz,14350000,2013-10-03,14
Acer Predator Nitro 5 AN515-55 i5-10300H GTX1650 8GB 512 NVMe 144Hz,12499000,2013-10-04,14
Acer Predator Nitro 5 AN515-55 i5-10300H GTX1650Ti 8GB 512 NVMe 144Hz,12799000,2013-10-05,14
"Acer Nitro 5 AN515-55-58X3 I5 10300H 8GB 512SSD GTX1650Ti 15,6"" 144hz",13590000,2013-10-07,13
"Acer Nitro 5 AN515-55-579N i5-10300 8GB 512GB GTX 1650 15.6"" FHD 144Hz - NON PAKET",12543000,2013-10-08,13
"Acer Nitro 5 AN515-44-R3Y8 [R7-4800H/8GB/512GBSSD/GTX1650Ti/15.6"" 144Hz/W10/OHS] [NH.Q9NSN.003]",15499000,2013-10-09,14
Acer Swift 3 Sf 315,8880000,2013-10-23,16
"Acer Swift 3X SF 314-510G - i5-1135G7 8GB 512GB 14""FHD IRIS XE MAX W10",13499000,2013-10-24,17
Acer Swift 3X Ultrathin Notebook | Intel® Core™ i5-1135G7 processor,13499000,2013-10-25,18
"Acer Swift 5 SF514 Touchscreen i5 1135G7 8GB 512ssd W10+OHS 14""FHD",15999000,2013-10-26,19
Acer Swift 5 Ultrabook Air - SF514-53T - i5-8265U 8GB 256GB 970gr,14500000,2013-10-28,11
Asus Gaming F570ZD Ryzen 5 GTX1050 4GB Gddr5 tag Tuf fx505dd fx505dt,9500000,2013-10-31,21
Asus ROG 3 12/128Gb SD865,10200000,2013-11-02,24
Acer Swift 3 SF314-57G-54J4 with Intel i5 10th Gen and 2GB VRAM,9500000,2013-11-05,20
Acer Swift 3 SF314-57G-54J4,9800000,2013-11-06,16
Acer Swift 3 SF314-57 - i5-1035G1/8GB/512GB/MX250/W10H/OHS 2019,12999000,2013-11-07,17
Acer Swift 3 (SF315-41G) SILVER,12500000,2013-11-10,23
"Acer Swift 3 4th Gen SF314-54G-51ZK Silver [14""/i5-8250U/MX150/WIN10]",9085000,2013-11-11,16
Acer Swift 3 Air 3 SF313-53 i5-1135G7 Intel Iris® Xe 8GB 512 SSD W10,13699000,2013-11-12,20
Acer Predator Nitro 7 701Y - i7 9750H 8GB 512ssd GTX1650 4GB W10 144hz,14199000,2013-11-15,18
"Acer Swift 3 SF314 41-R24M -R5 3500U/4DDR4/512ssd/Vega 8/14""/W10 OHS",9299000,2013-11-18,17
"Acer Swift 3 SF314 41-R24M -R5 3500U/8DDR4/512ssd/Vega 8/14""/W10 OHS",9399000,2013-11-19,18
Acer Swift 3 SF314 Ryzen 5 4500 8GB 512ssd Vega6 W10+OHS 14.0 SLV,10349000,2013-11-20,17
"Acer Swift 3 SF314- [i5-1035G1-8GB-512GB-MX250-14"" FHD W10-OHS",11250000,2013-11-21,16
Acer Swift 3 SF314-41-R24M with Ryzen 5 and 512GB SSD,9570000,2013-11-22,17
Acer Swift 3 SF314-42 Ryzen 5-4500U 8GB 512 NVMe Radeon Vega 6 W10 OHS,10999000,2013-11-23,31
"Acer Swift 3 SF314-42-R9Q7 [R5-4500U, W10+OHS] [NX.HSESN.001]",10099000,2013-11-24,20
Acer Swift 3 Infinity 3 Ultrathin Notebook | i5-1135G7 processor,12799000,2013-11-25,16
Asus VivoBook Flip TP412UA,10099000,2013-11-28,17
DELL Inspiron 3576 Intel Core i7-8550U/8GB/256GB/VGA AMD/WIN10HSL,11950000,2013-11-29,19
DELL Inspiron 3579 G3 15 Core i5-8300H/4GB/1TB/VGA GTX 1050/Win10HSL,11150000,2013-11-30,30
DELL Inspiron 3593 Intel Core i7-1065G7/16GB/512GB/VGA2GB/DVDRW/W10HSL,13550000,2013-12-01,16
DELL Inspiron 3593 Intel Core i7-1065G7/8GB/512GB/VGA 2GB/WIN10HSL,12650000,2013-12-02,8
DELL Inspiron 3670 - i5-9400 8GB 1TB Win10HSL,9600000,2013-12-03,21
"DELL Inspiron 5370 ( 13.3"" Inch ) Core i7 Gen8 VGA Win 10 Home SL",13900000,2013-12-06,15
"DELL Inspiron 5370 13.3"" I7-8550U 8GB 256GB RADEON 530 2GB WIN10HSL",13900000,2013-12-07,17
DELL Inspiron 5402 Intel Core i7-1165G7/8GB/512GB SSD/VGA/W10HSL/1YR,14800000,2013-12-08,17
DELL Inspiron 5490 Intel Core i5-10210U/8GB/512GB SSD/VGA 2GB/WIN10HSL,11400000,2013-12-09,8
DELL Inspiron 5490 Intel Core i5-10210U/8GB/512GB SSD/WIN10HSL,10800000,2013-12-10,14
DELL Inspiron 5491 2 in 1 Core i7-10510U/8GB/512GB SSD/VGA 2GB/W10HSL,15200000,2013-12-11,7
DELL Inspiron 5570 15 Core i5-8250U/8GB/256GB SSD/VGA AMD Radeon/DOS,11000000,2013-12-12,5
DELL Inspiron 5593 Intel Core i5-1035G1 8GB 512GB SSD VGA 2GB WIN10HSL,11250000,2013-12-13,13
DELL Inspiron 5593 Intel Core i7-1065G7/8GB/512GB SSD/VGA 4GB/WIN10HSL,12900000,2013-12-14,16
DELL Inspiron 3493 14 Inch Core i7-10510U 8GB 512GB VGA 2GB W10HSL 1Yr,13200000,2013-12-15,15
DELL Inspiron 3493 14 Inch Core i5-1035G1 8GB 1TB VGA 2GB WIN10HSL 1Yr,9400000,2013-12-16,15
"DELL Inspiron 3493 (14"" Inch) Intel Core i5-1035G1/4GB/1TB/WIN10HOME",8450000,2013-12-17,8
"DELL Inspiron 3493 (14"" Inch) Core i7-1065G7/8GB/512GB/VGA 2GB/W10HSL",12950000,2013-12-18,18
DELL Inspiron 3471 SFF Core i5-9400/8GB/1TB/DVDRW/WIN10HSL + E2016HV,9100000,2013-12-28,17
"DELL Inspiron 3476 ( 14"" ) Core i7-8550U/8GB/1TB/VGA/Win10SL",11200000,2013-12-29,14
"DELL Inspiron 3493 (14"" Inch) Core i5-1035G1/8GB/256GB SSD/WIN10HOME",10000000,2013-12-31,15
"DELL Inspiron 7472(14""Inch) Core i5-8250U/8GB/1TB+128SSD/WIN10HSL",12650000,2014-01-02,14
Dell Inspiron 13 5370 i3-7130U 4GB 10HSL - SSD,8230000,2014-01-03,11
Dell Inspiron 13 5378 - i7 ( 2 in 1 Touchsreen ),15000000,2014-01-04,20
Dell Inspiron 13 7375 2in1 Touch Ryzen 5 2500 8GB 256ssd W10 13.3FHD,8399000,2014-01-05,17
Dell Inspiron 13 7391 2in1 Touch i5 10210 8GB 512ssd+OPT 32GB W10 13.3,12599000,2014-01-08,12
Dell Inspiron 14 5400 2in1 Touch i7 1065G7 8GB 512ssd W10 14.0FHD,12999000,2014-01-10,12
Dell Inspiron 14 5485 2in1 Touch Ryzen 7 3700 8GB 512ssd W10 14.0FHD,10699000,2014-01-11,17
"Dell Inspiron 3493 Ci5-1035G1/4Gb/1Tb/Vga 2Gb/Win10/14""",8525000,2014-01-12,12
"Dell G7 Gaming Core i7-8750H / Linux / 8GB / 1TB / VGA GTX1050Ti 4GB / 15.6""",15230000,2014-01-18,15
"DELL XPS 13 9350 I7 GEN6 RAM 8GB SSD 256GB LAYAR 13"" 4K TOUCSCREEN",13500000,2014-01-21,7
DELL inspiron 3593 Intel core I7-1065G7 16GB 1TB VGA 2GB WIN10HSL 1Yr,13200000,2014-01-23,18
DELL inspiron 3593 Intel core I7-1065G7 8GB 512SSD VGA2GB WIN10HSL 1Yr,14650000,2014-01-24,18
"DELL INSPIRON 5482 2 IN 1 I5-8265U, 8GB, 1TB, WIN10HSL, 1YR +BAGPACK",12150000,2014-01-28,6
"Asus Vivobook K413EQ 14"" FHD Core i7-1165G7 8GB 512GB SSD MX350 WIN10 - Indie Black, Non Paket",13783000,2014-01-29,13
Asus Vivobook M413IA-EK501T/502T/503T/R5-4500U/8GB/SSD512GB/W10,10230000,2014-01-30,11
Asus Vivobook S333JQ-EG551T White [i5-1035G1|RAM8GB|SSD512GB+32GB|Win],12999000,2014-01-31,18
Asus Vivobook TP412FA 2in1 Touch i5 10210 8GB 512ssd W10 14.0FHD,11599000,2014-02-02,16
Asus Vivobook Ultra K413FQ-EK701T Intel Core i7-10510U RAM 8GB SSD 512GB,14200000,2014-02-03,10
Asus Zenbook 14 Q407IQ 2020 Ryzen 5-4500U 8GB 256ssd MX350 2GB Win10,10799000,2014-02-08,15
"Asus Vivobook K413EQ 14"" FHD Core i7-1165G7 8GB 512GB SSD MX350 WIN10",13783000,2014-02-10,10
"Asus Vivobook K413EQ 14"" FHD Core i5-1135G7 8GB 512GB SSD MX350 WIN10 - Indie Black, Non Paket",11894000,2014-02-11,10
"Asus Vivobook K413EQ 14"" FHD Core i5-1135G7 8GB 512GB SSD MX350 WIN10",11894000,2014-02-12,9
Asus Vivobook Flip TM420IA-EC551TS R5 4500U 8GB 512ssd W10+OHS FHD FP,11299000,2014-02-13,22
Asus VivoBook K413FA-EK301T i3 10110U 8GB 512 GB W10,9899000,2014-02-14,20
"Asus VivoBook i7-1165G7 K413EQ-EB751TS MX350 2GB 8GB RAM 512GB 14"" FHD",14178000,2014-02-18,11
Asus Vivobook A409FJ i5-8265u/8Gb/1TB/Vga Mx230/Win10,10750000,2014-02-20,19
"Asus Vivobook A409JA - BV312T | i3-1005G1 | 4GB 1TB | 14"" FHD | WIN10",8249000,2014-02-21,16
"Asus Vivobook A412DA EK551T AMD Ryzen 5-3500U/8GB/512GB SSD/14""FHD/W10",9875000,2014-02-23,13
Asus Vivobook Flip TM420IA 2in1 Touch Ryzen 3 4300u 8GB 256ssd Vega 6,9449000,2014-03-02,15
Asus Vivobook A412DA Ryzen 3500/8GB/1TB/Vega 8/FHD windows 10,8280000,2014-03-03,12
Asus Zenbook Q407 Ryzen 5 4500 8GB 256GB-SSD MX350-2GB WIN-10 14 FHD,10799000,2014-03-05,18
Asus Zenbook Q407IQ Ryzen 5-4500u 8GB 256GB MX350 2GB Win10 14 FHD,10799000,2014-03-06,19
CPU DELL Inspiron 3471 SFF Core i5-9400 8GB 1TB DVDRW WIN10HSL 1 Year,8400000,2014-03-09,21
CPU DELL Inspiron 3471 SFF Core i7-9700 8GB 1TB + 256GB WIN10HSL 1 Yr,13000000,2014-03-10,13
Asus Zenbook UX431FL i7 10510U 8GB 512ssd MX250 2GB W10 14 Utopia blue,14249000,2014-03-12,24
