name,price,date,sales
LENOVO LEGION Y530 # I7-8750 16GB + 16 OPTANE GTX1050 TI !!,18181000,2017-01-01,39
LENOVO LEGION 5 15IMH05 - I5-10300H/16 GB/512 GB SSD (82AU0066ID),16999000,2017-01-01,19
LENOVO LEGION 5 MKID | RYZEN 7 4800H 16GB 512SSD GTX1650TI 4GB W10,18599000,2017-01-01,28
"LENOVO YOGA SLIM 7 14ARE05 RYZEN 5-4500U 16GB/512GB/ W10 14""FHD OHS 2019",13299000,2017-01-01,48
"MSI GF63 9RCX I5-9300H,8GB,256NVME,GTX1050TI 4GB,15.6""FHD,WIN10 IPS",10300000,2017-01-01,24
NOTEBOOK ACER ASPIRE A311-31-N4000-4GB-500GB-WINDOWS 10 BLACK,3435000,2017-01-01,33
ACER ASPIRE 3,4050000,2017-01-01,24
"ACER ASPIRE 5 A514 52G I5 10210U|4GB|1TB|VGA X250 2GB|14""SLIM|WIN 10",8299000,2017-01-02,33
ACER ASPIRE E5-476G I5-8250U / RAM 4GB / 1TB+128GB SSD / NVIDIA MX130,8499000,2017-01-02,36
"ACER NITRO 5 - I5 8300H - 4GB - 1TB - GTX1050 4GB - 15.6""IPS FHD",12100000,2017-01-02,45
"ACER NITRO 5 AN515-54-5942 I5-9300H/8GB/1TB/GTX1650 4GB/1T,6"" FHD IPS/WIN 10",11699000,2017-01-02,11
ACER NITRO 5 AN515-54-76RU I7 9750H 8GB 512SSD GTX1650 4GB W10 15.6FHD - 8 GB,13449000,2017-01-02,37
ASUS ROG G531GD I505G4T I5 9300H 512GB SSD 8GB GTX1050 4GB 120 HZ NOT I505G3T,13998000,2017-01-02,14
ASUS ROG GL531GT - I7 9750H-16GB-512GB-GTX1650-WIN10 BLACK,16465000,2017-01-02,20
"ASUS ROG STRIX G G512LI I5-10300H GTX 1650TI 144HZ 8GB 512GB 15.6"" FHD",14943000,2017-01-02,21
ASUS TUF FX506II-R55TB6B AMD RYZEN 5-4600H/GTX1650TI 4GB/8GB/512SSD,13781000,2017-01-02,28
ASUS TUF GAMING A15 FX506IV-R9R6B6T - RYZEN 9-4900H - 8GB - 512SSD - RTX2060 6GB - WIN10 - FHD 144HZ,21599000,2017-01-02,11
ASUS TUF GAMING A15 FX506IH R5-4600H 8GB 512GB GTX1650 IPS 144HZ W10,12669000,2017-01-02,23
"ASUS VIVOBOOK A412FA PENTIUM GOLD N5405U RAM 4GB HDD 1TB 14"" FHD RESMI",5989000,2017-01-02,10
"ASUS VIVOBOOK X441MA - N4000-4GB-1TB-WIN10-14""HD",4050000,2017-01-02,19
ASUS VIVOBOOK S14 M33IA RYZEN 7-4700U 8GB 512SSD VEGA7 14.0 FHD WIN10,10750000,2017-01-02,15
ASUS ZENBOOK 14-Q407IQ-BR5N4 -AMD RYZEN 5-4500U-MX350 2GB-RAM 8GB-256,11699000,2017-01-02,10
"ASUS ZENBOOK DUO UX481FL-BM070T I5-10210U 8GB 512B SSD MX250 2GB 14""",17382000,2017-01-02,18
ASUS ZENBOOK S UX392FN-E7601T I7 8565U 16GB 1TB SSD MX150 2GB FHD,18990000,2017-01-02,16
ACER ASPIRE 3 A314-32-C6KM [N4120/4GB/256GB SSD/W10/OHS],5599000,2017-01-02,29
ACER ASPIRE 5 A514 I5-8265U/VGA 2GB/14+DVD,7377000,2017-01-02,12
ACER ASPIRE 5 A514-52G - I7-10510U 8GB 1TB SSD 1TB HDD MX250 OHS 2019,14150000,2017-01-02,8
ACER PREDATOR NITRO 5 - AN515-42 - RYZEN 7 RX 560X 16GB 256GB 1TB W10,15422000,2017-01-02,14
ACER PREDATOR NITRO 5 AN515-55 I7-10750H 1650TI 16GB 512 SSD 144HZ W10,16049000,2017-01-02,19
ASUS TUF FX505DV RYZEN 7 3750 16GB 512SSD RTX2060 6GB W10 15.6FHD,16699000,2017-01-02,16
"ASUS TUF FX705GM - I7664T - I7, GTX1060 6GB, 17.3”, 8GB, 512GB, W10",16000000,2017-01-02,10
"ASUS VIVOBOOK A412DA EK551T AMD RYZEN 5-3500U/8GB/512GB SSD/14""FHD/W10",10249000,2017-01-02,35
ASUS ZENBOOK UX433FN - I7 8565U 16GB 512SSD MX150 2GB A7611T / A7612T,18850000,2017-01-02,6
DELL INSPIRON 14 3467 (CORE I3-7020) 4 GB HDD 1 TB  W10,5700000,2017-01-02,16
"DELL INSPIRON 5370 ( 13.3"" INCH ) CORE I7 GEN8 VGA WIN 10 HOME SL",13900000,2017-01-02,24
DELL INSPIRON 5490 INTEL CORE I5-10210U/8GB/512GB SSD/VGA 2GB/WIN10HSL,11400000,2017-01-02,18
DELL INSPIRON 7588 G7 15 CORE I5-8300H/8GB/1TB/VGA 4GB/WIN10HSL,11700000,2017-01-02,13
DELL INSPIRON 15 3576 INTEL CORE I5 UHD WIN,8199000,2017-01-02,18
DELL INSPIRON 3670 MT [CI3-9100-8-1T-UMA-W10] + DELL E2016HV,7399000,2017-01-02,26
DELL INSPIRON N5370/I3-8130U/4GB/128GB/WIN10HOME/1YR,8300000,2017-01-02,38
HP OMEN 15-EK0045TX I7 10750H 8GB 512SSD GTX1650TI 4GB W10+OHS 15.6FHD,17999000,2017-01-02,19
HP PAVILION 14S I7 1065G7 12GB 512SSD W10 14.0FHD,10999000,2017-01-02,36
HP PAVILION X360 14-DH1055TX I7 10510 8GB 512SSD MX250 2GB WIN10+OHS,14599000,2017-01-02,45
LENOVO IDEAPAD IP330 # I5-8250 VGA 2GB DVD WIN10!!,7980000,2017-01-02,28
"LENOVO IDEAPAD SLIM 3I -I3 - 1005G1/4GB/512GB SSD/14"" FHD IPS/W10+OHS",7899000,2017-01-02,7
LENOVO IP GAMING 3-15IMH05 CORE I5-10300 RAM 8GB SSD 512GB LAYAR 15FHD,12988600,2017-01-02,12
LENOVO LEGION Y530 # I7-8750H 16GB + 16GB OPTANE GTX1060 144HZ,21486000,2017-01-02,33
LENOVO IDEAPAD S145-14IWL- P1ID - I5-8265U/4GB/1TB/MX110 2GB/WIN10,8499000,2017-01-02,40
"LENOVO IDEAPAD SLIM 3 - I3-1005G1 4GB 512GB SSD INTEL UHD 14"" W10+OHS",6750000,2017-01-02,17
LENOVO IDEAPAD SLIM 3 14ARE05 7RID RYZEN 3 4300 8GB SSD 512GB IPS W10 OHS2019,7750000,2017-01-02,5
"LENOVO IDEAPAD 330 14IKB (I5 8250U, DOS, 4GB 1TB HDD, 14"" HD 8LID)",7999000,2017-01-02,17
LENOVO IDEAPAD IP S145-4NID I3 1005 4GB 512GB SSD W10H OHS 81W6004NID,6850000,2017-01-02,20
LENOVO IDEAPAD SLIM 3 14 AMD 3020 4GB 256SSD W10+OHS 14.0 BLK,5499000,2017-01-02,29
LENOVO LEGION 5I I7 10750 16GB 512SSD GTX1660TI 6GB W10 15.6FHD,17999000,2017-01-02,15
LENOVO LEGION Y545 15IRH I7 9750 16GB 1TB+512SSD GTX1660TI 6GB W10,15699000,2017-01-02,9
LENOVO IDEAPAD IP320 # I5-7200 VGA 2GB WIN10 !!,7650000,2017-01-02,23
LENOVO LEGION 5 - 240HZ I7 10750H 16GB 512SSD RTX2060 6GB W10 15.6FHD,20799000,2017-01-02,19
LENOVO LEGION 5I I7 10750 16GB 512SSD GTX1660TI 6GB W10 15.6FHD,17999000,2017-01-02,28
LENOVO YOGA SLIM 7-14IIL05 I7-1065G7/16GB/1TB SSD/MX350 2GB W10 OHS 2019,18249000,2017-01-02,25
MSI BRAVO 15 RYZEN 5 4600 8GB 256SSD RX5500M 4GB W10 15.6FHD - HITAM,12549000,2017-01-02,16
"MSI GF63 THIN 9SC-024ID I7-9750H/512GB/8GB/GTX1650/15""/W10H",14099000,2017-01-02,16
DELL INSPIRON 6783,8450000,2017-01-02,25
"ACER ASPIRE 3 A315-42-R1RE - RYZEN 3-3200U 8GB 500GB DOS 15.6""HD",6677000,2017-01-03,23
ACER ASPIRE 5 A514 52G 55T8 I5 10210U 4GB 1TB MX250 2GB W10,8787000,2017-01-03,18
ACER ASPIRE E5-476G I5-8250U / RAM 4GB / 1TB+128GB SSD / NVIDIA MX130,8499000,2017-01-03,10
"ACER NITRO 5 AN515-55-76SK - I7-10750H - 8GB - 512SSD - GTX1650TI 4GB - 15.6""FHD IPS 144HZ - WIN10",16399000,2017-01-03,16
ACER NITRO 5 [AN515-43-R2NL],12499000,2017-01-03,41
ASUS ROG ZEPHYRUS M GU502GU I7-9750 16GB SSD512 GTX1660 6GB,24248000,2017-01-03,21
ASUS ROG ZEPHYRUS M15 GU502LW-I7R7C8T I7-10875H 16GB 1TB RTX2070 240HZ,38499000,2017-01-03,10
ASUS ROG ZENITH EXTREME ALPHA - SOCKET TR41,10850000,2017-01-03,24
ASUS ROG ZEPHYRUS GU502GU-I7664B I7-9750H 16GB 1TB SSD GTX1660TI 240HZ,27999000,2017-01-03,15
ASUS TUF A15 FX506IV 144HZ RYZEN 7 4800H 8GB 512SSD RTX2060 6GB W10,19499000,2017-01-03,20
ASUS TUF FX505GT-I565B6T - INTEL I5 9300H - GTX1650 4GB - RAM 8GB - 512GB SSD - 15.6FHD IPS 144HZ,11799000,2017-01-03,19
"ASUS TUF FX506II-R55TB6T ( R5, 8GB, 512GB, GTX1650 ) [90NR03M1-M00760]",14299000,2017-01-03,7
ASUS TUF GAMING A15 FX506II-R55TB6T - R5-4600H - 8GB - 512GB - GTX1650TI 4GB - WIN10 - FHD 144HZ,13399000,2017-01-03,14
ASUS VIVOBOOK M409DA - 30501T/30502T,4899000,2017-01-03,12
ASUS ZENBOOK 14 UM425IA AMD RYZEN 7-4700U 16GB 512GB SSD W10+OHS,13999000,2017-01-03,19
ASUS ZENBOOK FLIP UM462DA - RYZEN R5 3500U 8GB SSD512GB 14 TOUCH,12397000,2017-01-03,9
ASUS ZENBOOK FLIP UX461UN I7 8550U 16GB SSD512GB VGA MX150-2GB W10,11999000,2017-01-03,11
ACER ASPIRE 3 A314-32-C2UY INTEL N4120 4GB 1TB WIN10 - BLACK,4293000,2017-01-03,8
"ACER ASPIRE 5 A514 - 59RA/58KX/55T8 I5 4GB 1TB MX250 2GB 14"" W10+OHS",8350000,2017-01-03,67
ACER ASPIRE 5 A514-52G-78QP [INTEL CORE 10TH GEN I7-10510U],11999000,2017-01-03,37
ACER ASPIRE 5 SLIM A515 RYZEN 5 4500 8GB 512SSD VEGA6 W10+OHS 15.6FHD,8699000,2017-01-03,31
ACER NITRO 7 AN715-51 I7-9750H 16GB 512SSD 1TBHDD GTX 1660TI W10 144HZ,17999000,2017-01-03,47
ACER PREDATOR NITRO 5 - AN515-51 - I7-7700HQ GTX 1050 SSD WINDOWS 10,14450000,2017-01-03,50
ACER PREDATOR NITRO RYZEN 5 IPS GRNSI RESMI,9000000,2017-01-03,13
"ASUS ROG STRIX G531GT I765G1T I7-9750|8GB|512GB|GTX1650|15.6""120HZ|W10",17249000,2017-01-03,13
ASUS TUF A15 FX506IV R9R6B6T | RYZEN 9 4900H 8GB 512SSD RTX 2060 6GB,22200000,2017-01-03,21
ASUS VIVOBOOK A407MA INTEL N4000 DUAL-CORE 4GB 1TB FINGERPRINT WIN 10,4150000,2017-01-03,10
ASUS ZENBOOK FLIP UX362FA-EL502T INTEL CORE I5-8265U RAM 8GB SSD 512GB,14999000,2017-01-03,8
DELL INSPIRON 15 - I7 7700HQ/ 8GB/ 128GB SSD + 500GB/ GTX1050TI 4GB,15488000,2017-01-03,69
DELL INSPIRON 11-3162 SERIES HDD 500/2GB WIN10 MERAH MERONA MULUS,2550000,2017-01-03,25
"DELL INSPIRON 14 5491 16GB I7-10510U 512GB SSD MX130-2GB 14"" TOUCH",15899900,2017-01-03,14
DELL INSPIRON 3493 14 INCH INTEL CORE I5-1035G1 8GB 1TB WIN10HSL 1YR,9000000,2017-01-03,27
DELL INSPIRON 5482 INTEL CORE I7-8565U/8GB/256GB SSD/WIN10HSL,13100000,2017-01-03,20
DELL INSPIRON 5583 INTEL CORE I5-8265U/8GB/2TB/VGA 2GB/DVDRW/WIN10HSL,9700000,2017-01-03,25
DELL INSPIRON 3593 INTEL CORE I7-1065G7 8GB 1TB VGA 2GB WIN10HSL 1YR,11950000,2017-01-03,33
"DELL INSPIRON 3476 - I5 8250 4GB 1TB DVD VGA 2GB WIN10 14""",8799000,2017-01-03,13
HP PAVILION X360 14-DH1053TX I5-10210U 8GB 512GB SSD MX130 WIN10+OHS,14999000,2017-01-03,44
HP PAVILION 14 X360 DH1006TX - I7 1051U 8GB 512GB MX250 2GB W10,14299000,2017-01-03,46
LENOVO IDEAPAD 330S-14IKB-81F400-BRID PLATINUM GRAY - GREY,10750000,2017-01-03,38
"LENOVO IDEAPAD SLIM 3 - I5-1035G1 8GB 512GB SSD MX330 2GB 14""FHD WIN10",9599000,2017-01-03,10
LENOVO IDEAPAD SLIM 3 14ARE05 RYZEN 3 4300U-8GB-512GB-WIN10 + OHS,7500000,2017-01-03,20
"LENOVO IDEAPAD SLIM 5I I7-1165G7 16GB 512GB MX450 2GB 14"" FHD W10 OHS",14699000,2017-01-03,37
LENOVO IDEAPAD S145 14IWL-51ID (N4205U 4GB 256SSD 14HD W10),4899000,2017-01-03,9
LENOVO L340 15IRH-1UID GAMING I7-9750 8GB 512SSD GTX1650 4GB W10 + OHS,12749000,2017-01-03,17
"LENOVO LEGION 5I - I7-10750H 16GB 512GB GTX1660TI 6GB 15.6"" IPS 144HZ",21499000,2017-01-03,26
LENOVO LEGION 5 2XID AMD RYZEN 7-4800H 16GB 512GB GTX 1650 TI 4GB W10 - WHITE BACKLIT,17799000,2017-01-03,10
"LENOVO IDEAPAD 330 14AST AMD A9-9425,4GB,1TB ,VGA,DOS",5299000,2017-01-03,13
LENOVO IDEAPAD SLIM 3I 14IIL | I3 1005G1 4GB 512SSD W10+OHS 14.0FHD,6749000,2017-01-03,24
LENOVO LEGION Y530 # I7-8750 8GB + 16 OPTANE GTX1050 TI !!,17254000,2017-01-03,33
LENOVO THINKPAD T460 CORE I5 6300U - SSD 256GB - 8GB - IPS (MULUS),5800000,2017-01-03,16
LENOVO YOGA C740 14IML - I5-10210 8GB 256SSD W10 14.0FHD,11999000,2017-01-03,23
"MSI GF63 THIN 9SC-024ID I7-9750H/512GB/16GB/GTX1650/15""/W10H",15299000,2017-01-03,16
MSI PRESTIGE 15 A10SC (9S7-16S311-080),20999000,2017-01-03,16
NOTEBOOK ASUS ROG G531GU-I766G9T,19999000,2017-01-03,19
ASUS VIVOBOOK TM420IA RYZEN 7 16GB,14799000,2017-01-03,30
LENOVO IDEAPAD S145 14 HD INTEL CELERON 8TH GEN 4205U/4GB/256GB,5000000,2017-01-03,24
"ACER ASPIRE 3 A314-32 - BLACK - N4000/ 4GB/ 1 TB/14""/WIN 10",4000000,2017-01-04,54
"ACER ASPIRE 5 A514-52G I7 10510U 8GB 1TB SSD MX250 2GB 14"" WIN10  OHS",13999000,2017-01-04,13
ACER ASPIRE 3 A314-41-42PE/455L A4 9120E 4GB 1TB W10 14.0 DVD,3749000,2017-01-04,23
ACER NITRO 5 AN515-43-R2NL - RYZEN 7 3750H 8GB 512GB GTX1650 4GB 120HZ,12475000,2017-01-04,17
ACER NITRO 5 AN515-43-R90W RYZEN 7-3750H / 8GB / 1TB+512GB / RX 560X,13500000,2017-01-04,15
ACER PREDATOR NITRO 5,15000000,2017-01-04,38
ASUS ROG GL504GV # I7/16GB/512GB/RTX2060 6GB MANTAP !!,22256000,2017-01-04,16
ASUS ROG STRIX III G531GD-I505G1T I5-9300H 8GB 1TB GTX1050 4GB W10,11499000,2017-01-04,14
ASUS TUF A15 FX506IV-R7R6B6T - R7-4800H 8GB 512GB RTX2060 WIN10 144HZ,19895000,2017-01-04,10
ASUS TUF FX505DU-RYZEN 7-3750H-16GB-512GB-GTX1660TI-WIN10 BLACK BSD2,14140000,2017-01-04,11
"ASUS TUF FX505GT I5-9300H 8GB SSD 512GB GTX1650 4G 15.6"" IPS 144HZ W10",11815000,2017-01-04,23
ASUS TUF FX505GT-I565A6T METAL TANK GREY RESMI ASUS,11820000,2017-01-04,18
ASUS TUF FX506IH-R565B6T RYZEN 5 4600H 8GB 512SSD GTX1650 4GB W10,12649000,2017-01-04,29
ASUS VIVOBOOK S430UN # I7-8550 8GB 1TB+SSD MX150 14FHD!!,11947000,2017-01-04,6
"ASUS VIVOBOOK X441MA - N4000-4GB-1TB-WIN10-14""HD",4050000,2017-01-04,14
ASUS ZENBOOK UX481FA BM036T I5 1021U 8GB 512SSD W10 BLUE,18000000,2017-01-04,8
ASUS ZENBOOK FLIP UX461FN I5-8265U 8GB 512GB SSD MX150 2GB W10,13700000,2017-01-04,20
"ASUS ZENBOOK FLIP UM462DA-AI701T|R7-3700U/8/512SSD/VEGA 10/W10/14""FHD",14349000,2017-01-04,13
ACER ASPIRE 5 A514-52G - I5-10210U 8GB 1TB MX250 W10H,9209000,2017-01-04,11
ACER ASPIRE 5 A514-53 I3-1005G1 8GB/4GB 1TB HDD 14 INCH WIN10 OHS,6799000,2017-01-04,50
ACER ASPIRE 514-53G-52SR WITH INTEL I5 10TH GEN AND NVIDIA MX350,8745590,2017-01-04,18
ACER ASPIRE E5-476G-58ZV PROCESSOR I5 GENERASI 8TH HDD 1TB BONUS TAS,7423200,2017-01-04,40
ACER NITRO 7 AN715-51 - I7-9750H GTX 1660TI 8GB 256GB NVME 1TB 144HZ,15999000,2017-01-04,48
ACER PREDATOR NITRO 5 - AN515-52 - I5-8300H GTX1050 8GB 256GB 1TB W10,11999000,2017-01-04,59
ASUS ROG 1,10000000,2017-01-04,35
ASUS ROG MONSTER GAMING GL702VM I7 W/ GDDDR5X 1060 IPS DISPLAY,16999000,2017-01-04,14
ASUS ROG ZEPHYRUS S GX502GW I7 9750 16GB 1TB SSD RTX2070 8GB 240HZ FHD,28599000,2017-01-04,15
ASUS ROG G531GT I7 9750H 8GB 512SSD NVIDIA GTX 1650 4GB 15FHD RGB,14999000,2017-01-04,12
"ASUS VIVOBOOK FLIP TP401MA N4000 4GB 256GB 14"" TOUCH WINDOWS 10",7795000,2017-01-04,25
ASUS ZENBOOK FLIP UX360UA CORE I5 KABY 7200U RAM 8GB SSD 512GB W10 QHD,13800000,2017-01-04,8
"ASUS ZENBOOK FLIP UX362FA I5 8265U-8GB-512GB-13.3""FHD-WIN 10 HOME",14100000,2017-01-04,24
DELL INSPIRON 3576 (15.6 INCH) CORE I7-8550U/8GB/256SSD/VGA2GB/LINUX,10750000,2017-01-04,33
DELL INSPIRON 5482 INTEL CORE I7-8565U/16GB/512GB SSD/VGA 2GB/WIN10HSL,19100000,2017-01-04,41
DELL INSPIRON 7472 CORE I7-8550U/16GB/1TB+128SSD/VGA 2GB/WIN10HSL,16900000,2017-01-04,55
"DELL XPS 13-9370 (13.3"" UHD TOUCH) CORE I7-8550U/8GB/256GB/WIN10PRO.",26500000,2017-01-04,14
DELL INSPIRON 14 5485 2IN1 TOUCH RYZEN 7 3700 8GB 512SSD W10 14.0FHD,10699000,2017-01-04,18
"DELL INSPIRON 3467 BLACK INTEL CORE I3-7020 RAM 4GB HDD 1TB DVDRW 14"" WIN10",6025000,2017-01-04,16
"DELL INSPIRON 5391 I5-10210U,8GB,512GB SSD,MX250 2GB,13.3"" FHD,W10",11899000,2017-01-04,14
DELL INSPIRON 3443,4800000,2017-01-04,23
HP PAVILION X360 14 DH1054TX I7-10510U 8GB 512GB MX130 FHD IPS TOUCH,16599000,2017-01-04,38
HP PAVILION X360 14 DH1052TX DH1053TX - I5 10210 8GB 512SSD MX130 2GB,11899000,2017-01-04,45
LENOVO IDEAPAD GAMING 3 5JID | RYZEN 5 4600H 16GB 512SSD GTX1650 4GB,12999000,2017-01-04,33
LENOVO LEGION 5 RYZEN 7-4800H 16GB 512GB GTX1650TI 4GB 144HZ WIN10+OHS,18399000,2017-01-04,13
LENOVO IDEAPAD 130 14AST AMD A9 9425 - 8GB - 240GB + 1TB - VGA R5,5690000,2017-01-04,13
"LENOVO IDEAPAD 330-14IKBR CELERON 3867U/4GB/14""/HDD 1TB/WIN 10",3699000,2017-01-04,18
LENOVO IDEAPAD 730S 13IWL I5 8265U RAM 8GB SSD 256GB 13.3 FHD - GREY,9749000,2017-01-04,22
"LENOVO IDEAPAD IP330-14AST (AMD A9-9425/4GB RAM/1TB HDD/14""/WIN10)",4904640,2017-01-04,32
LENOVO LEGION Y530 # I7-8750 8GB + 16 OPTANE GTX1050 W10 !!,16699000,2017-01-04,29
LENOVO LEGION 5I 4RID I7-10750H 16GB 512SSD GTX 1660TI 6GB W10+OHS,20249000,2017-01-04,28
LENOVO LEGION 5I I7 10750 16GB 512SSD GTX1660TI 6GB W10 15.6FHD,17999000,2017-01-04,16
LENOVO YOGA SLIM 7 -INTEL CORE I5-1035G1- (82A1005RID),14499000,2017-01-04,24
LENOVO IDEAPAD 130/ AMD A4-9125/ RAM 4GB/ HDD 500GB/14”,5300000,2017-01-04,15
MSI GF63 10SCSR 9S7 16R412 258 CI7 10750H SSD 256GB VGA GTX1650TI 4GB,15499000,2017-01-04,11
"DELL INSPIRON 3280,A9-9420,4/500GB,AMD5R,11.6"",WIN10",5000000,2017-01-04,31
LENOVO IDEAPAD 110 SKYLAKE,3500000,2017-01-04,33
LENOVO THINKPAD T460S CORE I5 6300U - SSD 256GB - DDR3 8GB - 14INC,5850000,2017-01-04,19
"ACER ASPIRE TC708 I3-8100/DDR4-4GB/HDD 1TB/DVDRW/READER/HDMI/W10/18.5""",6700000,2017-01-05,45
ACER NITRO 5 AN515-52-73Y8 I7-8750H-8GB-1TB-GTX1060 6GB-WIN10 HOME,15699000,2017-01-05,72
ACER PREDATOR NITRO 5 AN515-52-78UA GAMING I7-8750H GTX 1050 TI 4GB,16050000,2017-01-05,15
