name,price,date,sales
ASUS TUF FX506II-R55TB6T RYZEN 5-4600H 8/512GB GTX1650TI 4GB WIN10,13649000,2017-02-01,25
ASUS TUF GAMING F15 FX506LH I7-10750H 8GB 512GB GTX1650 4GB W10 144HZ,14543000,2017-02-01,31
ASUS VIVOBOOK A409JP / I5-1035G1 / MX330 2GB,9999000,2017-02-01,12
ASUS ZENBOOK UX325JA I5-1035G1-8GB-SSD 512GB-INTEL UHD-WIN10+OHS,13449000,2017-02-01,22
"ASUS ZENBOOK UX433FLC-A701T I7 10510U 16GB 512SSD MX250 2GB 14""FHD W10",19099000,2017-02-01,19
ACER ASPIRE 3 SLIM A314-22 AMD A3020E 4GB 256 SSD RADEON GRAPHICS W10,5725000,2017-02-01,53
ACER ASPIRE 5 HIGH PERFORMANCE A514-51G I5-8265U 1TB 4GB MX230 W10H,8150000,2017-02-01,19
ACER NITRO PREDATOR AN515 RYZEN 5 3550 8GB 1TB RX560 4GB 15FHD,9700000,2017-02-01,23
ACER PREDATOR NITRO 5 AN515-52-73Y8|CORE I7|GEFORCE GTX 1060|8GB|DDR4,13999000,2017-02-01,19
ASUS TUF FX505DY-R5698T R5 3550H 8GB 1TB RX560X 4GB 15.6FHD 120HZ W10,10399000,2017-02-01,41
ASUS TUF GAMING FX506II R75TB6T RYZEN 7 4800H|GTX1650TI|15.6 IPS 144HZ,15770000,2017-02-01,29
ASUS ZENBOOK PRO DUO UX581GV-H2036T 4K I7 9750H|32GB|1TB SSD|RTX2060,39699000,2017-02-01,10
ASUS ZENBOOK PRO DUO UX581GV-H2036T 4K I7 9750H|32GB|1TB SSD|RTX2060,39475000,2017-02-01,8
DELL INSPIRON 14 5481 X360 I3 8145 4GB 128GB SSD FHD TOUCH W10,6550000,2017-02-01,14
DELL INSPIRON 14-3482 N4000,3900000,2017-02-01,34
DELL INSPIRON 14-5482U-8145U-4GB-1TB-WIN10 URBAN GREY,10000000,2017-02-01,58
"DELL INSPIRON 3476 CORE I3-7020U 4GB 1TB VGA 2GB DVD WIN10 14"" BLACK",6799000,2017-02-01,21
DELL INSPIRON 3576 INTEL CORE I7-8550U/8GB/256GB/VGA AMD/WIN10HSL,11950000,2017-02-01,19
"DELL INSPIRON 7472(14""INCH) CORE I5-8250U/8GB/1TB+128SSD/WIN10HSL",12650000,2017-02-01,28
HP PAVILION X360 14S-DH1001TX I3-10110U 8GB 512SSD MX130 2GB OHS IPS,8999000,2017-02-01,19
"HP PAVILION X360 DH1001TX 14"" FHD I3-10110U 8GB 512GB SSD MX250 WIN10 - GOLD",8995000,2017-02-01,50
LENOVO IDEAPAD S145-14IWL-8265U-8GB-1TB-MX110-WIN10 BLACK RESMI,7980000,2017-02-01,32
LENOVO IDEAPAD 330S CORE I5-8250U AMD R535 WIN10 HOME,8999900,2017-02-01,16
LENOVO IDEAPAD IP320-14ISK - BLACK (OS INCL),6550000,2017-02-01,20
"LENOVO LEGION Y540-15IRH - I7-9750H 16GB 512GB GTX1650 4GB 15.6"" 144HZ",16349000,2017-02-01,37
LENOVO IDEAPAD FLEX 5I - I5-1035G1 | 8GB | 512GB SSD | MX330 |OHS 2019,12000000,2017-02-01,59
LENOVO IDEAPAD 110 INTEL CORE I5/RAM 4GB/HDD 1TB/VGA 2GB/WIN10,7500000,2017-02-01,15
LENOVO IDEAPAD 330 14AST AMD A9,4700000,2017-02-01,32
LENOVO IDEAPAD 330-15IGM WITH 4GB RAM BLACK,3725000,2017-02-01,21
LENOVO IDEAPAD GAMING 3I I5 10300H 8GB 512SSD GTX1650 4GB 120HZ,12599000,2017-02-01,15
LENOVO IDEAPAD SLIM 3I I5-1035G1 8GB 512GB SSD NVIDIA MX 330 2GB FHD - HITAM,9595000,2017-02-01,38
"LENOVO LEGION 5I GTX1660TI I7-10750H 16GB 512GB WIN10 15,6 FHD 120HZ",17999000,2017-02-01,35
LENOVO LEGION 7I I7-10875H 16GB 1TB SSD RTX 2060 6GB 100% ADOBE RGB,29199000,2017-02-01,21
"LENOVO YOGA C340 14IWL ( I3-8145U|8GB|SSD512|MX230 2GB|14""HD TS|WIN10)",9099000,2017-02-01,20
"LENOVO YOGA S940 14IIL TOUCH I7 1065G7 16GB 512SSD W10 14"" -GRAY",17499000,2017-02-01,11
"LENOVO IDEAPAD 130 - AMD A4-9125 - 4GB - 500GB - 14"" - WIN10",4850000,2017-02-01,39
"LENOVO IDEAPAD S145 - AMD A4-9125 /GB/1TB /14"" /WIN10 /OFFICE",3890000,2017-02-01,22
MSI BRAVO 15 RYZEN 5 4600 8GB 256SSD RX5500M 4GB W10 15.6FHD - HITAM,12549000,2017-02-01,14
ACER PREDATOR NITRO 5,10055000,2017-02-01,47
ACER ASPIRE 3 A314 22 R6FB AMD R3 3250U 4GB 256GB SSD WIN10 + OHS,7000000,2017-02-02,46
ACER PREDATOR NITRO 5 AN515-55 I5-10300H 8GB 512GB GTX1650 4GB 144HZ,12699000,2017-02-02,24
ACER PREDATOR NITRO 5 AN515-55 I5-10300H 8GB 512GB GTX1650TI 4GB 144HZ,13499000,2017-02-02,10
ASUS ROG G531GU-I766G9T I7-9750H/8GB/512GB/GTX1660TI 6GB/W10/120HZ,18999000,2017-02-02,40
ASUS ROG GA502IU ZEPHYRUS G15 RYZEN 9 4900HS 8GB 1TB SSD GTX1660TI 6GB - HITAM,22749000,2017-02-02,57
ASUS ROG STRIX HERO II GL504GM/GTX 1060 6GB GDDR5X/I7-8750H/SSD 512GB,17999900,2017-02-02,15
ASUS ROG ZEPHYRUS G15 GA502IU R766B8T R7 4800HS 8GB 512GB GTX 1660TI,20299000,2017-02-02,18
ASUS ROG ZEPHYRUS G14 GA401IH RYZEN 7 4800 24GB 512SSD GTX1650 4GB W10,18799000,2017-02-02,55
ASUS TUF FX506IU-R766B7T RYZEN7 4800H 8GB 1TB+256SSD GTX1660TI 6GB 144,16899000,2017-02-02,9
ASUS TUF GAMING A15 FX506IH 144HZ RYZEN 5 4600H GTX1650 4GB W10,12499000,2017-02-02,76
ASUS TUF GAMING A15 FX506IV RYZEN 7 4800H 8GB 512GB RTX2060 6GB 144HZ,19499000,2017-02-02,40
ASUS VIVOBOOK X441UA-GA312T SILVER,6750000,2017-02-02,12
"ASUS ZENBOOK DUO UX481FL-BM070T I5-10210U 8GB 512B SSD MX250 2GB 14""",19499000,2017-02-02,28
ACER ASPIRE 5 A514 I3 14 INCH 1TB,6500000,2017-02-02,36
ACER ASPIRE 5 A514-52G - I7-10510U 20GB 1TB SSD MX250 W10H OHS 2019,15327000,2017-02-02,25
ACER NITRO 5 AN515-55-77MG I7-10870H 16GB 512GB GTX1650TI FHD 144HZ,16299000,2017-02-02,29
"ACER NITRO 7 GAMING I7-9750H 16GB 512GB GTX1650 4GB WIN10 15,6 FHD",14499000,2017-02-02,71
ACER PREDATOR NITRO 5 (AN515-52),13500000,2017-02-02,10
ASUS ROG G512LI-I75TB6T I7 10750H 8GB 512SSD GTX1650TI 4GB 15.6FHD SLIM IPS 144HZ W10 RGB,17479000,2017-02-02,39
ASUS ROG GL503VD GAMING/ ROG GL553VD GL503GE GL553VE TUF FX504GD Y530,12150000,2017-02-02,22
ASUS ROG STRIX 15 INTEL CORE I7 8750H GTX 1050TI 8GB SSD 256GB WIN10 120HZ,12990000,2017-02-02,16
ASUS ROG ZEPHYRUS G14 GA401IH RYZEN 7 4800 24GB 512SSD GTX1650 4GB W10 14.0FHD SRGB 100%,16899000,2017-02-02,17
"ASUS TUF A15 FX506II-R55TB6T - RYEN 5-4600H - 8GB - 512GB SSD - GTX1650TI 4GB - 15"" FHD 144HZ - W10",13450000,2017-02-02,9
ASUS TUF A15 RYZEN 9 FX506IV-R9R6B6T (FORTRESS GREY) +SSD 512GB,22199000,2017-02-02,20
ASUS TUF FX506LI I75TB6T-O I7 10870H 8GB 512SSD GTX1650TI 4GB W10 144H,17099000,2017-02-02,18
ASUS TUF GAMING A15 FX506IH R565B6T 144HZ R5-4600H 8GB 512SSD GTX1650,12649000,2017-02-02,33
ASUS ZENBOOK FLIP UX362FA I5-8265U|8GB|512GB|13 TOUCH,14441000,2017-02-02,11
ASUS ZENBOOK UM425IA AM701S AM702S RYZEN 7 4700U 16GB 512SSD W10+OHS,14799000,2017-02-02,17
DELL INSPIRON 3473 CELERON N4000 - 4GB - 500GB - 14 INCH LED - WINDOWS,4625000,2017-02-02,67
DELL INSPIRON 3470 SFF CORE I5-9400/8GB/1TB/DVDRW/WIN10HSL + E2016HV,9100000,2017-02-02,24
DELL INSPIRON 5391 INTEL CORE I5-10210U/8GB/512GB SSD/VGA 2GB/WIN10HSL,12150000,2017-02-02,66
DELL INSPIRON 7588 G7 15 CORE I5-8300H/8GB/1TB/VGA 4GB/WIN10HSL,11700000,2017-02-02,17
DELL INSPIRON INTEL CORE 3593 I7-1065G7 16GB 512SSD VGA 2GB W10HSL 1YR,13800000,2017-02-02,47
DELL INSPIRON 3180 [A9-9420E-4-500-AMD-W10-GRY] DELL INDONESIA,3799000,2017-02-02,16
DELL INSPIRON 5482/I5-8265U/8GB/256GB SSD/MX130 2GB/WIN10HOMESL+STYLUS,13250000,2017-02-02,35
HP ENVY X360 AY0006AU RYZEN7-4700U 16GB 512SSD 13'3 TOUCH WIN10 OHS 19,17989000,2017-02-02,12
HP PAVILION X360 14 DH1052TX DH1053TX I5 10210 8GB 512SSD MX130 +OHS,11899000,2017-02-02,73
HP PAVILION X360 14 DH1054TX DH1055TX - I7 10510 8GB 512SSD MX250 2GB,14299000,2017-02-02,23
"LENOVO IDEAPAD 3 I5-1035G1/8GB/SSD 512GB/MX330 2GB/14""FHD",9992650,2017-02-02,30
LENOVO IDEAPAD 3 [RYZEN 5 4500U / 8GB / 512GB SSD / 14 /WIN10/OFFICE],8799000,2017-02-02,21
"LENOVO IDEAPAD S145 AMD A9-9425U/8GB/1TB/R530 2GB/14""/WIN10/OHS 2019",5549000,2017-02-02,17
LENOVO IDEAPAD S145-14IKB-8130U-4GB-1TB-WIN10 BLACK + OHS,5710000,2017-02-02,28
"LENOVO IDEAPAD IP330-14AST [81D50039ID] - PLATINUM GREY, BLACK & BLUE",5000000,2017-02-02,33
LENOVO LEGION 5 RYZEN 5-4600H 16GB 512GB GTX1650 4GB 120HZ WIN10+OHS,15499000,2017-02-02,30
LENOVO LEGION I7 9750 GTX1650 144HZ 16GB RAM 512GB SSD - Y540 15IRH,15699000,2017-02-02,13
LENOVO IDEAPAD L340-15IRH-1UID - BLACK [CORE I7-9750HF-8GB-512GB-W10],13499000,2017-02-02,63
LENOVO IDEAPAD SLIM 3 | RYZEN 5 4500U 8GB 512SSD WINDOWS 10 HOME,8099000,2017-02-02,22
LENOVO IDEAPAD 330-15IGM WITH 4GB RAM AND 15.6 INCH HD LED BLACK,3709000,2017-02-02,24
LENOVO IDEAPAD 730S 13IWL I7 8565U RAM 16GB SSD 512GB 13.3 FHD,12599000,2017-02-02,29
LENOVO IDEAPAD SLIM 3 14ADA AMD ATHLON 3050 RAM 4GB 256GB SSD W10+OHS,4649000,2017-02-02,19
LENOVO LEGION 5I 4RID GTX 1660TI 6GB 144HZ I7-10750H 16GB 512SSD +OHS,20449000,2017-02-02,37
LENOVO YOGA 260 2 IN1 CORE I5 6TH RAM 8GB SSD 180GB FULL HD MULUS,6390000,2017-02-02,21
LENOVO YOGA SLIM 7 - 14IIL05 - 35ID,18199000,2017-02-02,22
"NOTEBOOK ACER SWIFT 3 SF314 - 54G - 4GB, WARNA SILVER",10300000,2017-02-02,17
NOTEBOOK LENOVO IDEAPAD C340-14API,9500000,2017-02-02,12
"ASUS ZENBOOK UM 431DA- AMD RYZEN R5 3500U 8GB 512 GB VEGA 8 14"" FHD W1",10400000,2017-02-02,17
"ACER ASPIRE 3 A314 RYZEN 3-3250|8GB|256GB SSD|14""FHD|WIN10+OFFICE",6999000,2017-02-03,47
"ACER ASPIRE A514-52G I5-10210U/8GB/512GB/MX250 2GB/W10+OHS/14""FHD IPS",9850000,2017-02-03,18
ACER ASPIRE 5 A514-52G NOTEBOOK INTEL I7-10510U 8GB/128GB+1TB STORAGE,12250000,2017-02-03,33
ACER PREDATOR NITRO 5 AN515-54-507M - I5-9300H 8GB 1TB GTX1050 3GB W10,10500000,2017-02-03,25
ACER PREDATOR NITRO 5 AN515-54-729J-I7 9750H 8GB 512GB GTX1650 4GB W10,16799000,2017-02-03,69
ACER PREDATOR NITRO 5 # I5-8300 8GB GTX1050 4GB W10 !!,10889000,2017-02-03,22
"ACER SWIFT SF315-41, RYZEN 5 SSD 256GB+1TB 8GB VEGA 8 W10 - P",8400000,2017-02-03,19
ASUS ROG STRIX HERO II GL504GM/GTX 1060 6GB GDDR5X/I7-8750H/SSD 512GB,17999900,2017-02-03,18
ASUS ROG STRIX SCAR III G731GV-I7R61T,31999000,2017-02-03,47
ASUS ROG STRIX-G G512LI-I565B6T INTEL I5-10300H 8GB 512GB GTX1650TI,15788000,2017-02-03,8
ASUS ROG STRIX G G531GT-I765B1T,16999000,2017-02-03,19
ASUS ROG ZEPHYRUS G14 GA401II RYZEN 7 4800HS 8GB 512GB GTX1650TI 4GB - GREY,21299000,2017-02-03,64
ASUS ROG ZEPHYRUS G14 GA401IV RYZEN 9 4900 24GB 1TBSSD RTX2060 6GB W10,29499000,2017-02-03,17
ASUS TUF A15 FX506IU-R766B7T - R7-4800H 8GB 1TB+256SSD GTX1660TI 6GB,17049000,2017-02-03,42
ASUS TUF A15 FX506IU-R766B7T R7 4800H 8GB 256GB SSD+1T HDD/1660TI 6GB,17350000,2017-02-03,18
ASUS TUF A15 I5-10300H GTX 1650 FX506LH-I565B6B 144HZ 8GB 512GB FHD - BONFIRE BLACK,13397000,2017-02-03,75
ASUS TUF FX505DT-R5697T R5-3550H 8GB 512GB WIN-10 GTX1650-4GB 120HZ,11499000,2017-02-03,36
ASUS TUF FX505GD-I5501T I5-8300U 8GB 1TB GTX1050 4GB 15.6 FHD W10,11375000,2017-02-03,31
ASUS TUF GAMING A15 FX506II-R55TB6T FORTRESS GRAY,13949000,2017-02-03,14
ACER ASPIRE 3 A314-22 ATHLON SILVER A3050 + FHD + SSD 256GB + OFFICE,5799000,2017-02-03,24
ACER NITRO 7 AN715 I7 9750 16GB 512GB-SSD GTX1650-4GB W10 15.6-FHD,14499000,2017-02-03,12
ACER PREDATOR NITRO 5 - AN515-52 - I5-8300H GTX1050 512GB SSD 16GB 1TB,12400000,2017-02-03,60
ASUS ROG G531GT-I565G1T I5 9300H 8GB 512SSD GTX1650 4GB 15.6FHD W10,13349000,2017-02-03,47
ASUS ROG GU502GU-I7661T ZEPHYRUS M I7 9750H 8GB 512SSD GTX1660TI,22699000,2017-02-03,15
ASUS ROG GU502LV I7R6C8T ZEPHYRUS M15 I7 10750 16GB 1TBSSD RTX2060 6GB,30999000,2017-02-03,22
ASUS ROG ZEPHYRUS G14 GA401 RYZEN 7 4800 8GB 512GB SSD GTX 1650 4GB,18200000,2017-02-03,52
ASUS TUF FX505DY RYZEN 5 3550 8GB 256SSD RX560 4GB W10 15.6FHD,10269000,2017-02-03,22
ASUS ZENBOOK FLIP UX362FA-EL502T INTEL CORE I5-8265U RAM 8GB SSD 512GB,14999000,2017-02-03,19
ASUS ZENBOOK UX333FA INTEL CORE I5-8265U/8GB/SSD 256GB/FULL HD/WIN 10,12999000,2017-02-03,5
ASUS ZENBOOK UX533FTC-A701T A702T I7 10510 16GB 512SSD GTX1650 4GB FHD,20499000,2017-02-03,22
ASUS ZENBOOK EDISI SPESIAL 30TH UX334FL I7 16GB SSD MX250 1TB LEATHER,19798000,2017-02-03,33
ASUS VIVOBOOK X441UA WINDOWS 10 I3 6100 4GB 1TB,5999000,2017-02-03,13
DELL INSPIRON 3493,10100000,2017-02-03,66
DELL INSPIRON 7472 (I5-8250/8GB/1TB+128SSD+GF 150MX 2GB/W10),12600000,2017-02-03,49
DELL INSPIRON 3471 SFF CORE I5-9400/8GB/1TB/DVDRW/WIN10HSL + E2016HV,9100000,2017-02-03,22
DELL INSPIRON 5482 INTEL CORE I7-8565U/8GB/256GB SSD/WIN10HSL,13850000,2017-02-03,28
DEL INSPIRON 3471 SFF [CI5-9400-8-1T-UMA-W10] + DELL E2016HV,9599000,2017-02-03,45
DELL INSPIRON 3180 [A9-9420E-4-500-AMD-W10-GRY] DELL INDONESIA,3799000,2017-02-03,8
"HP PAVILION 13-AN1034/35TU - I5-1035G1 - 8GB - 512SSD - 13.3"" - W10",10999000,2017-02-03,28
HP PAVILION X360 14 DH1052TX DH1053TX I5 10210 8GB 512SSD MX130 + OHS,12099000,2017-02-03,52
"LENOVO IDEAPAD 330-14IGM/ INTEL N4000/14""/4GB/500GB",4375000,2017-02-03,19
"LENOVO IDEAPAD SLIM 3 CORE I3-1005G1 4GB 256GB SSD 14""W10+OHS 2019 FHD",6239000,2017-02-03,18
"LENOVO IDEAPAD V130-15IKB CORE I3-7020U 4GB 1TB HDD INTEL HD 14.0""HD",6100000,2017-02-03,33
LENOVO IDEAPAD 3 14IIL05,9699000,2017-02-03,22
LENOVO IDEAPAD 3I SLIM I3 1005G1 4GB 512GB-SSD NVIDIA MX330-2GB WIN-10,7999000,2017-02-03,34
LENOVO LEGION 5 - 144HZ AMD RYZEN 5 4600H 16GB 512SSD GTX1650TI 4GB,16799000,2017-02-03,36
LENOVO LEGION Y540-15IRH-AKID I5-9300H 8GB 512GB SSD GTX1650 4GB W10,13599000,2017-02-03,24
LENOVO IDEAPAD GAMING 3 58ID | RYZEN 5 4600H 16GB 512SSD GTX1650TI 4GB,13599000,2017-02-03,24
LENOVO IDEAPAD SLIM 3 - I3 1005G1 4GB 256GB SSD WIN 10 HOME + OHS - HITAM,6295000,2017-02-03,20
LENOVO IDEAPAD IP330-14IGM CELERON N4100 4GB 1TB HDD 81D0005LID BLACK,4225000,2017-02-03,22
LENOVO IDEAPAD SLIM 3 14ADA AMD 3020 4GB 256SSD W10 OHS 14 -DSID -DRID,4199000,2017-02-03,44
LENOVO IDEAPAD V130-15IKB VGA WITH INTEL I3 7TH GEN AND 1TB HDD,5775000,2017-02-03,75
LENOVO LEGION 5 MKID RYZEN 7 4800H 16GB 512SSD GTX1650TI W10+OHS 144HZ,18199000,2017-02-03,16
LENOVO YOGA C640 33ID X360 - I7 10510U 16GB 512SSD 13.3FHD W10+OHS,16999000,2017-02-03,13
"LENOVO YOGA C740-14IML I7-10510U 14"" FHD 16GB 1TB SSD 81TC00CRID GREY",17401000,2017-02-03,24
"LENOVO IDEAPAD 330S-BRID 14"" HD INTEL CORE I5-8250U",10000000,2017-02-03,33
"ACER ASPIRE 3 SLIM A314-22 RYZEN 3-3250U 4GB 256GB 14""FHD WIN10 OHS",6699000,2017-02-04,44
"ACER ASPIRE 5 A514-53 I3-1005G1/8GB/SSD 512GB + OPTANE/14""/WIN10/0HS",7449000,2017-02-04,21
ACER NITRO 5 AN515-43-R1BL RYZEN5-3550H 8GB SSD 512GB RX560X 4GB WIN10,10599000,2017-02-04,59
ACER NITRO 5 AN515-54-77YU I7-9750H 8GB 256GB SSD GTX1650 4G 144HZ W10,14500000,2017-02-04,66
ASUS ROG G14 GA401II 120HZ RYZEN 5 4600H 8GB SSD 512GB GTX1650TI 14FHD,16850000,2017-02-04,17
"ASUS ROG G512LU-I766B6P I7-10750 8GB 512GB GTX1660TI 6GB 15.6"" 144HZ",19550000,2017-02-04,47
ASUS ROG GA502IU-R966B8T ZEPHYRUS G15 R9 4900HS 8GB 1TB SSD GTX1660TI,23399000,2017-02-04,66
ASUS ROG STRIX G15 G512LI-I75TB6T 15.6 I7-10750H GTX1650TI RAM 8GB DDR4 512GB SSD 144HZ ELECTRO PUNK,16080000,2017-02-04,67
ASUS ROG STRIX III G531GD-I505G1T I5-9300H 8GB 1TB GTX1050 4GB W10,11499000,2017-02-04,11
ASUS ROG ZEPHYRUS S GX502GV-I7R61T I7-9750H-8GB-512SSD-RTX2060-15.6FHD,33190000,2017-02-04,27
ASUS TUF FX506LI-10300H-I5-8GB-256GB-GTX1650TI-WIN10HOME BLACK,12425000,2017-02-04,38
ASUS TUF GAMING A15 FX506II RYZEN 7 4800H 8GB 512GB GTX1650TI 4GB W10,16999000,2017-02-04,26
ASUS TUF GAMING A15 FX506IU RYZEN 7 4800H 8GB 256GB+1TB GTX1660TI 6G,17199000,2017-02-04,34
ASUS TUF GAMING F15 FX506LH I5-10300H 8GB 512GB GTX1650 4GB W10 144HZ,13505000,2017-02-04,56
ASUS TUF GAMING A15 FX506II RYZEN 7 4800H 512GB GTX1650TI 4GB 144HZ,15199000,2017-02-04,14
ASUS TUF GAMING FX705GE I7T78T - I7 8750H 8GB 1TB-16GB GTX1050TI W10,14750000,2017-02-04,19
ASUS VIVOBOOK S330FA # I5-8265U/4GB/256GB SSD/13 SLIM !!,7979000,2017-02-04,11
ASUS ZENBOOK FLIP UX461FN I5-8265U 8GB 512GB SSD VGA MX150,14498000,2017-02-04,12
"ACER ASPIRE 3 A314-41-983D [14""/A9-9420E/4GB/1TB/WIN10] - BLU",5000000,2017-02-04,47
ACER NITRO 5 AN515-55-58X3 - BLACK [I5 10300H-8GB-512GB-GTX1650TI-W10],13999000,2017-02-04,15
ACER PREDATOR NITRO 5 AN515-43 RYZEN 5 3550H RX 560X 512GB NVME 16GB,10980000,2017-02-04,14
ACER PREDATOR NITRO 5 AN515-52 I7-8750H WIN10,17799000,2017-02-04,29
ACER SWIFT 3 SF314-41 AMD RYZEN 5 3500U 8GB 1TB VEGA 8 W10H,8889000,2017-02-04,18
ASUS ROG G731GW I7 9750 16GB 1TB+512SSD RTX2070 8GB W10 17.3FHD DB76,25499000,2017-02-04,8
ASUS ROG ZEPHYRUS M15 GU502LV 4K UHD I7 10750 16GB 1TBSSD RTX2060 6GB W10 15.6 BLK,25899000,2017-02-04,19
ASUS ROG ZEPHYRUS M15 GU502LW I7 10750 16GB 1TBSSD RTX2070 8GB W10,28999000,2017-02-04,15
ASUS ROG ZEPHYRUS M15 I7 10750 16GB 1TBSSD RTX2070 8GB 240HZ,28499000,2017-02-04,62
ASUS ZENBOOK UX425EA-EG551TS I5-1135G7 8GB 512GB SSD FHD W10 OHS GRAY,14750000,2017-02-04,13
ASUS ZENBOOK UX434FL I7 8565 16GB 1TBSSD MX250 2GB W10 14.0FHD,16690000,2017-02-04,28
ASUS ZENBOOK DUO UX481FA TOUCH I5 10210 8GB 512SSD WIN10+OHS 14.0FHD,17899000,2017-02-04,36
DELL INSPIRON 3476 (I5-8250/4GB/1TB/R5 520 2GB/W10),8699999,2017-02-04,49
DELL INSPIRON 3493 14 INCH INTEL CORE I5-1035G1 8GB 1TB WIN10HSL 1YR,9000000,2017-02-04,10
DELL INSPIRON 3580 INTEL CORE I7-8565U/8GB/2TB/VGA 2GB/WIN10HSL,11800000,2017-02-04,15
DELL INSPIRON 5391 INTEL CORE I7-10510U/8GB/512GB SSD/VGA 2GB/WIN10HSL,14200000,2017-02-04,65
"DELL XPS 13-9370 (13.3"" UHD TOUCH) CORE I7-8550U/16GB/512GB/WIN10PRO.",29200000,2017-02-04,26
"DELL INSPIRON 11 INC N3050 MEMORI 2GB,HDD 500GB KUALITAS BAGUS",3600000,2017-02-04,42
HP PAVILION 14-DH1001TX - CORE I3-10110U - 512GB SSD - 8GB - SILVER,9258000,2017-02-04,18
HP PAVILION X360 14 DH1052TX DH1053TX I5 10210 8GB 512SSD MX130 + OHS,12099000,2017-02-04,53
"LENOVO IDEAPAD C340-14API RYZEN 3-3200-8GB-256GB SSD-14"" TOUCH-VEGA 3",8250000,2017-02-04,25
LENOVO IDEAPAD GAMING 3 - 58ID,13999000,2017-02-04,27
"LENOVO IDEAPAD SLIM 3 14IML05 PENTIUM 6405U 4GB 256GB SSD 14"" WIN10",5859000,2017-02-04,16
"LENOVO IDEAPAD SLIM 3I CORE I3-1005G1 RAM 8GB SSD 256GB 14"" WIN10+OHS",6699000,2017-02-04,34
LENOVO IDEAPAD L340-15IRH I7-9750HF/16GB/512GB SSD/GTX1650 4GB/W10/OHS,14499000,2017-02-04,35
LENOVO LEGION 5 - 144HZ AMD RYZEN 7-4800H 16GB 512GB GTX1650TI 4GB,18499000,2017-02-04,37
LENOVO LEGION 5 RYZEN 5 4600H GTX1650TI 512GB16GB 144HZ 100%SRGB WIN10,16999000,2017-02-04,29
LENOVO YOGA SLIM 7-14ARE05 (RYZEN 5-4500U/16GB/512 GB/FHD/W10/OHS),13299000,2017-02-04,22
LENOVO IDEAPAD 130 14AST A9 9425 4GB 1TB W10 14.0 DVD BLK -05ID,3999000,2017-02-04,22
"LENOVO IDEAPAD 330 - 14AST AMD A9 9425 - 4GB - SSD 240GB - R5 - 14""",5090000,2017-02-04,26
LENOVO IDEAPAD IP 730S 13IWL -I7 8565U 16GB 512SSD 13.3FHD W10,12799000,2017-02-04,25
LENOVO IDEAPAD SLIM 3 14ADA ATHLON 3050 4GB 256SSD W10+OHS 14.0FHD,4599000,2017-02-04,73
"LENOVO IDEAPAD SLIM 3I 14"" FHD CORE I3-1005G1 4GB 256GB SSD WIN10 OHS - PLATINUM GREY",6371000,2017-02-04,13
LENOVO LEGION 5 A5ID | RYZEN 5 4600H 16GB 512SSD RTX2060 6GB 15.6FHD,18399000,2017-02-04,16
LENOVO LEGION 5P 15IMH I7 10875 32GB 1TSSD RTX2060 6GB OHS FHD -63ID,26799000,2017-02-04,48
"LENOVO YOGA C740 14IML 2IN1 TOUCH I5 10210 8GB 256SSD W10 14"" FHD",11699000,2017-02-04,20
