name,price,date,sales
ASUS VIVOBOOK K413FA INTEL CORE I3 10110U RAM8GB SSD512GB 14 FHD WIN10,8249000,2013-06-16,23
Asus Vivobook Core i3 10110U K413FA-EK302T (Black) + SSD 512GB,8599000,2013-06-17,13
LENOVO L340 15IRH-1UID GAMING i7-9750 8GB 512ssd GTX1650 4GB W10 + OHS,12749000,2013-06-23,24
MSI BRAVO 15 Ryzen 5 4600 8GB 256ssd RX5500M 4GB W10 15.6FHD - HITAM,12549000,2013-06-24,17
ASUS VIVOBOOK K413FQ I5 10210 8GB 512GB SSD 14 FHD W10,10698000,2013-06-25,21
Asus Vivobook Core i3-8145U/ Ram 4GB / 512ssd / MX250 2GB/W10/14FHD/FP,8650000,2013-06-26,21
ASUS VIVOBOOK S330FA-EY503T Core i5 8265U/256GB SSD/4GB - Win 10 Home,9755000,2013-06-27,26
ASUS SLIM VIVOBOOK A407UF I5-8250/4GB/256 SSD/MX130 2GB/WIN10 GAMEING,8899000,2013-06-30,24
ASUS VIVOBOOK K413FA-EK302T Core i3 10110U 512GB SSD 8GB Notebook,8585000,2013-07-01,23
ASUS VIVOBOOK S430FN i5-8265U 8GB HDD+SSD256 VGA 2GB !!,9889000,2013-07-02,17
Asus VivoBook Flip 14 TP412FA i7 8565U 8GB 512 SSD FHD WIN 10,12750000,2013-07-04,24
ASUS VIVOBOOK S13 S333JQ-EG551T EG552T i5-1035G1 8GB 512ssd+Opt 32GB,12183000,2013-07-05,17
Asus Vivobook A509FJ i5-8265u/8Gb/SSD 256Gb+1TB/15FHD/Vga Mx230/Win10,9799000,2013-07-06,16
ASUS VIVOBOOK A411UF SLIM BEZEL Core i5-8250/8GB/MX130/WIN 10 RESMI!!,9375000,2013-07-07,34
Asus Vivobook ultra A412DA EK751T EK752T Ryzen 7 3700 8GB 512GB FHD,9380000,2013-07-09,23
ASUS VIVOBOOK S13-S330FA CORE I5-8265U 4GB SSD 256GB 13.3INCH WIN10,8700000,2013-07-10,14
Asus Vivobook A412FL-EK502T/ i5-8265U/8GB/512GB/MX250 2GB/WIN10,8999000,2013-07-13,22
ASUS VivoBook S13 S333JQ-EG552T Grey Metal,12499000,2013-07-15,18
ASUS VIVOBOOK S430FN i5-8265 8GB 1TB+256GB SSD NVIDIA MX150 2GB WIN10,10150000,2013-07-16,12
ASUS VIVOBOOK S430UN i7-8550 8GB 1TB+256GB SSD NVIDIA MX150 2GB WIN10,14399000,2013-07-17,16
"ASUS VIVOBOOK A412FL i7-10510U/20GB/1TB/SSD 256GB/MX250 2GB/14""FHD/W10",13999000,2013-07-19,25
"ASUS VIVOBOOK S14 S433FL i7 10510 8GB SSD 512GB + 32GB MX25014""FHD",15951000,2013-07-20,25
ASUS VIVOBOOK S13 S333JQ i7-1065G7 8GB 512GB+32GB OPTANE MX350 2GB W10,14499000,2013-07-22,18
Asus VIVOBOOK S14 M433IA-EB704TS Ryzen 7 4700U 8GB 512ssd W10 14.0FHD,10688000,2013-07-24,21
ASUS VIVOBOOK PRO N580VD/I7-7700HQ/SSD 128GB-HDD 1TB/GTX 1050 4GB,10999000,2013-07-26,31
"ASUS VivoBook A412FL - i3_8145U 8Gb 512SSD GeForce MX250 2Gb 14"" Win10",8699000,2013-07-27,19
Notebook Asus VIVOBOOK A412FL-EK512T I5 10210U 1TB -4GB -MX250 2GB -WI,9900000,2013-07-28,25
ASUS VivoBook S14 M4331A,10499000,2013-07-30,26
"ASUS VivoBook A412FL - i3_8145U 8Gb 512SSD+1TB GF MX250 2Gb 14"" Win10",9190000,2013-07-31,27
ASUS VIVOBOOK A412DA R3 3200U/ 4GB/ 1TB/ Vega8/ W10/14 FHD/ WIN10,8599000,2013-08-01,21
ASUS Vivobook S14 S433FL i5 10210 8GB SSD 512GB + 32GB VGA MX250 2GB,13991000,2013-08-04,26
NB ASUS ROG GL503 SSD VD-FY 285T,14750000,2013-08-07,25
"ASUS ROG STRIX G G531GD-I505G1T i5 9300H 8GB 1TB GTX1050 W10 15,6""FHD",11499000,2013-08-09,19
Asus RoG GL553VD Core i7HQ KabyLake RAM 8GB Nvidia GTX 1050 4GB FHD,14775000,2013-08-10,22
LENOVO L340 15IRH-1UID GAMING i7-9750 8GB 512ssd GTX1650 4GB W10 + OHS,12749000,2013-08-14,19
MSI BRAVO 15 Ryzen 5 4600 8GB 256ssd RX5500M 4GB W10 15.6FHD - HITAM,12549000,2013-08-15,22
"Limited, Asus ROG GL552VX-DM229D + RAM 8GB + VGA GTX950M 4GB DDR5!!",14400000,2013-08-19,11
ASUS ROG G531GD-I505G4T Strix G i5-9300H 8GB 512ssd GTX1050 4GB 120Hz,11999000,2013-08-28,20
ASUS ROG gl503vd full upgrade,13334000,2013-08-31,25
ASUS ROG G531GT I565G1T StrixG|i5 9300H 8GB 512ssd GTX1650 4GB 15.6FHD,13349000,2013-09-01,25
Mainboard Asus ROG Maximus XII Extreme - Asus Z490 Maximus Extreme XII,12892000,2013-09-05,16
"ASUS ROG GL503GE-EN129T I7-8750H 8GB 128+1TB GTX1050Ti 15,6""FHD W10",14299000,2013-09-06,20
asus rog l552vl,10000000,2013-09-07,20
ASUS ROG STRIX GL503GE EN129T HERO EDITION,14299000,2013-09-08,19
ASUS ROG GL504GM,12750000,2013-09-09,15
"ACER SWIFT 3 SF314 i7 8565U 8GB 256GB SSD + 1TB MX250 2GB 14"" FHD W10",11499000,2013-09-15,14
"ACER SWIFT 3 SF314 i5 8265U 4GB 1TB MX250 2GB 14"" FHD WIN10 RESMI",9199000,2013-09-17,20
"ACER SWIFT 3 SF314 i7 8565U 8GB 1TB MX250 2GB 14"" FHD W10 RESMI",10499000,2013-09-22,16
Acer Aspire 5 A514-52G i7-10510U 8GB 1TB+128GB SSD MX250-2GB,11300000,2013-09-26,20
Acer Aspire E5-476G-8130U-4Gb-1Tb-MX150 win 10,9500000,2013-09-28,13
LENOVO IDEAPAD SLIM 3 14ARE05-RYZ 7 4700U-WIN 10+OHS-BLACK(81W3007XID),9699000,2013-10-11,17
Lenovo Ideapad Slim 3 14ARE05-2HID AMD Ryzen 7-4700U RAM 8GB SSD 512GB,10599000,2013-10-12,17
"Lenovo Ideapad 330 14IKBR 1RID i5-8250U,8GB,1TB,VGA,Windows 10",8890000,2013-10-13,20
"LENOVO IDEAPAD C340-14API RYZEN 3-3200-8GB-256GB SSD-14"" TOUCH-VEGA 3",8250000,2013-10-20,25
LENOVO Ideapad L340-15IRH i7-9750HF/16GB/512GB SSD/GTX1650 4GB/W10/OHS,14499000,2013-10-22,11
Lenovo Ideapad Slim 3 14ARE Ryzen 3 4300 8GB 512ssd Vega 3 W10+OHS 14,8199000,2013-10-25,18
LENOVO IDEAPAD L340 15IRH Gaming 8KID-i5 9300HF 8GB 1TB GTX 1050-3GB,11450000,2013-10-27,14
Lenovo Ideapad Slim 5 14IIL i7 1065G7 16GB 512ssd MX350 2GB W10+OHS 14,13399000,2013-10-29,17
Lenovo IdeaPad S145-14IWL- P1ID - i5-8265U/4GB/1TB/MX110 2GB/WIN10,8499000,2013-11-01,20
Acer Aspire 5 A514-52G-58PW i5 10210 8GB 512ssd MX250 2GB W10+OHS 14.0,9399000,2013-11-17,17
"Acer Aspire 5 A514-52G [i7-10510U/14""/8GB/1TB SSD/MX250 2GB/Win]",13499000,2013-11-18,17
Acer Aspire 5 A514-52G-58KX [Intel Core 10th Gen i5-10210U],8199000,2013-11-26,25
Acer Aspire 5 A514-52G - i5-10210U 8GB 512GB MX250 W10H OHS 2019,9899000,2013-11-27,25
Acer Aspire 5 A514-52G-55T8 [Intel Core 10th Gen i5-10210U],8199000,2013-12-18,18
"ACER SWIFT 3 SF314 i7 8565U 8GB 256GB SSD + 1TB MX250 2GB 14"" FHD W10",11499000,2013-12-30,5
"ACER SWIFT 3 SF314 i5 8265U 4GB 1TB MX250 2GB 14"" FHD WIN10 RESMI",9199000,2014-01-01,9
Acer Aspire 5 A514-52G-79WN 799Y i7 10510 8GB 1TB+128ssd MX250 2GB W10,11299000,2014-01-07,11
Acer Aspire 5 A514-52G-59RA - i5 10210U 4GB 1TB MX250 2GB 14HD W10,8299000,2014-01-08,12
"ACER SWIFT 3 SF314 i7 8565U 8GB 1TB MX250 2GB 14"" FHD W10 RESMI",10499000,2014-01-09,17
Notebook Lenovo Ideapad C340-14API,9500000,2014-01-12,12
"LENOVO IDEAPAD GAMING 3 [Ryzen5-4600H/8GB/512GB/15.6""FHD120Hz/GTX1650]",12999000,2014-01-13,12
Lenovo Ideapad Gaming 3i i5 10300H 8GB 512SSD GTX1650 4GB 120Hz,12599000,2014-01-14,17
LENOVO IdeaPad L340 i7-9750H GTX 1650 512GB SSD Win10 Home,13999900,2014-01-15,17
Lenovo Ideapad C340-14IML i7-10510 RAM 16GB SSD 1TB MX230 2GB 14 FHD,14950000,2014-01-16,15
"Lenovo ideapad 330s-BRId 14"" HD Intel Core i5-8250U",10000000,2014-01-18,15
Lenovo Slim 3 Ryzen 7 4700U (Ideapad) +SSD 512GB,9799000,2014-01-20,6
Lenovo ideapad S340 13IML A5ID | i7 10510U 8GB 512SSD MX230 2GB 14FHD,12099000,2014-01-21,7
Lenovo IdeaPad L340-15IRH-1UID - Black [Core i7-9750HF-8GB-512GB-W10],13499000,2014-01-23,18
LENOVO IdeaPad L340 i7-9750H GTX 1650 16GB 512GB SSD Win10 Home,14499900,2014-01-25,21
"Lenovo Ideapad L340-Intel core i7 9750H-16GB-SSD 512GB-GTX 1650-15""",14575000,2014-01-27,8
Lenovo IdeaPad C340-14API|Ryzen 3 3200U|8GB|256GB SSD|Win10+OHS 2019,8250000,2014-01-29,13
"Lenovo Ideapad IP 3 14IIL05 - i5 1035G1 MX330 2GB 14"" 12GB 512GB W10",9750000,2014-01-30,11
"LENOVO IDEAPAD C340-14API RYZEN 3-3200-8GB-256GB SSD-14"" TOUCH-VEGA 3",8250000,2014-02-02,16
Lenovo IdeaPad Flex 5 14IIL05 66ID / 67ID / 68ID / 69ID i5 1035G/8GB,11900000,2014-02-03,10
Lenovo Ideapad Gaming 3i i7-10750H GTX 1650 16GB 512GB SSD 120Hz W10,15699000,2014-02-04,9
LENOVO IDEAPAD GAMING 3i i7-10750H 16GB GTX1650 (RESMI),15549000,2014-02-06,17
LENOVO IDEAPAD GAMING 3 - 58ID,13999000,2014-02-07,15
LENOVO IDEAPAD GAMING 3 58ID R5-4600H GTX1650Ti SSD 512GB RAM 16GB,13949000,2014-02-08,15
Lenovo IdeaPad L340 SLID Intel i7-9750H-NVIDIA GTX1650-16GB RAM,14649000,2014-02-13,22
Notebook Lenovo IdeaPad IP320-14IKBN-1YID Grey Core i7 7500U Win10,10504000,2014-02-15,20
Lenovo Ideapad Gaming 3 ARH05| Ryzen 5 16gb 512SSD GtX1650 4GB,12999000,2014-02-21,16
"LENOVO IDEAPAD FLEX 5i [i5-1035G1/8GB/512GB/14""FHD/MX330-2GB/Win10]",12499000,2014-02-22,17
"LENOVO IdeaPad L340 I7-9750H GTX 1650 512GB SSD Win10-MS Office 15.6""",13999900,2014-02-26,17
Lenovo IdeaPad Slim 3 14ARE05 Ryzen 7 4700U 8GB 512GB 1TB 14FHD IPS,10549000,2014-02-27,10
LENOVO IdeaPad Slim 3 14IIL05 81WD00PEID i5 1035G1 8GB 512GB MX330 W10,9199000,2014-02-28,16
Lenovo Ideapad Gaming 3i i5-10300H GTX 1650 8 GB 512GB SSD 120Hz W10,12699000,2014-03-01,20
Lenovo Ideapad Slim 3 14ARE Ryzen 7 4700 8GB 512ssd Vega7 W10+OHS 14IN,9849000,2014-03-09,21
"LENOVO IDEAPAD C340-14API RYZEN 3-3200U 8GB 256GB 14"" FHD W10 IPS",8250000,2014-03-11,14
LENOVO IDEAPAD IP 3 14ARE05 AMD Ryzen 5 4500U 512GB SSD 8GB 81W3007VID,8279000,2014-03-17,19
Lenovo IdeaPad Flex 5 14IIL05 - i5-1035G1 8GB 512GB MX330 WIN10 OHS,11995000,2014-03-25,15
LENOVO IDEAPAD GAMING 3 - I7 10750H 16GB 512GB GTX1650 120hz + OHS,15350000,2014-03-30,15
LENOVO IDEAPAD IP330 # i7-8550 8GB VGA 2GB W10 !!,11777000,2014-04-01,19
Lenovo iDEAPAD ip320 # i5-7200 8GB VGA 2GB WiN10 !!,8379000,2014-04-03,16
Lenovo Ideapad 300 / i5-6200U / 4GB / 500GB / Vga R5 520,8900000,2014-04-04,17
Lenovo Ideapad C340-14IWL Core i3-10110U MX230 8GB 512SSD W10 OHS 2019,9489000,2014-04-12,19
Lenovo IdeaPad Gaming 3i,12550000,2014-04-13,22
Lenovo IdeaPad Slim 5i i7-1065G7 16GB 512GB SSD MX350 2GB FHD Win 10,13793000,2014-04-15,22
LENOVO IDEAPAD C340 14IML CORE I7-10510 16GB 1TB SSD MX230 2GB 14'',14950000,2014-04-16,20
Lenovo IdeaPad FLEX 5i - i5-1035G1 | 8GB | 512GB SSD | MX330 |OHS 2019,12000000,2014-04-19,22
"LENOVO IDEAPAD C340-14API RYZEN 3-3200-8GB-256GB SSD-14"" TOUCH-VEGA 3",8250000,2014-04-24,25
ASUS Vivobook K413FQ EK502T i5 10210U 8GB 512GB MX350 W10/Hearty Gold,10345000,2014-04-25,22
ASUS VIVOBOOK TP301UJ | I5-6200 | 4Gb | 1Tb | GT920 2Gb | win 10,9445000,2014-04-27,20
ASUS Zenbook UX433FN-A5822T i5 8265U/8GB/512GB/MX150 2GB/NUMERIC,13999000,2014-04-29,18
ASUS ZENBOOK FLIP UM462DA - AMD RYZEN R5 3500U 8GB 512GB VEGA 8 W10,11999000,2014-05-01,22
ASUS ZenBook UX333FA # i5-8265U 8GB SSD256 13 W10 !!,11498000,2014-05-02,19
"ASUS ZENBOOK UX430UN - i7 8550U/ 16GB/ 512GB/ MX150/ W10/ 14""IPS FHD",14990000,2014-05-03,22
"ASUS ZENBOOK FLIP UM462DA RYZEN 7-3700U/8GB/512GB/W10/14""FHD",14499000,2014-05-06,19
ASUS ZenBook Flip 14 UM462DA AI501T|Ryzen 5 3500U 8GB 512ssd 14FHD W10,12249000,2014-05-07,21
asus zenbook ux305 i7 5500 8gb 256gb ssd layar qhd 4k tebal hanya 15,9500000,2014-05-08,15
ASUS ZenBook 14 UX433FA # i5-8265 8GB SSD512 14FHD SUPER SLiM,11497000,2014-05-09,18
Asus Zenbook Flip UM462DA-AI501T R5 3500U 8GB 512ssd Vega 8 14FHD X360,12999000,2014-05-10,16
Asus Zenbook Flip UM462DA-AI701T AMD R7 3700U 8Gb 512GB Radeon Vega 1,14349000,2014-05-11,27
ASUS ZenBook 14 UX433FA # i5-8265 8GB SSD256 14FHD SUPER SLiM !!,11197000,2014-05-15,22
"ASUS Zenbook Flip UM462DA-AI701T|R7-3700U/8/512ssd/Vega 10/W10/14""FHD",14349000,2014-05-17,18
ASUS ZenBook UM425IA-AM702S,13999000,2014-05-18,36
"ASUS ZENBOOK FLIP UX362FA - i5 8265U 8GB 512GB SSD 13.3"" RESMI",14090500,2014-05-19,12
ASUS ZenBook Flip UX461FN i5-8265U 8GB 512GB SSD VGA MX150,14498000,2014-05-20,23
ASUS ZENBOOK UM431DA RYZEN 5 3500U 8GB 512SSD 14FHD W10,10297000,2014-05-21,16
"Asus Zenbook UX333FA-A5801T -i5-8250U -8GB -256GB SSD -13.3""FHD -W10",13699000,2014-05-22,25
Asus Zenbook UX333FA Intel Core i5-8265U RAM 8GB SSD 512GB FHD Win10,13299000,2014-05-30,29
ASUS ZENBOOK UX433FN-A5812T i5-8265U 8GB 512GB MX150 2GB WIN 10,14500000,2014-05-31,31
"Asus Zenbook UX305CA Intel Core M3/4GB/128GB SSD/13,3inch/WIN 10",9949000,2014-06-01,24
Asus ZENBOOK FLIP UX362FA i5-8265U|8GB|512GB|13 TOUCH,14441000,2014-06-03,23
Asus Zenbook Flip UM462DA-AI701T AMD R7 3700U 8Gb 512GB Radeon Vega 1,14349000,2014-06-04,20
MSI BRAVO 15 Ryzen 5 4600 8GB 256ssd RX5500M 4GB W10 15.6FHD - HITAM,12549000,2014-06-06,23
LENOVO L340 15IRH-1UID GAMING i7-9750 8GB 512ssd GTX1650 4GB W10 + OHS,12749000,2014-06-07,27
Asus Zenbook UM425IA-AM502S Ryzen 5 4500U 8GB 512ssd W10+OHS 14FHD,11549000,2014-06-09,18
ASUS ZENBOOK UM431DA-AM501T - RYZEN 5 3500U /8GB/ SSD 512GB/ 14/ W10,10750000,2014-06-10,14
Asus Zenbook UX325JA - Core i5 1035G1 8GB 512ssd win10+OHS 13.3FHD,13179000,2014-06-11,22
"ACER SWIFT 3 SF314 i7 8565U 8GB 1TB MX250 2GB 14"" FHD W10 RESMI",10499000,2014-06-14,29
Asus Zenbook Flip UX362FA-EL501T/EL502T i5 8265U 8GB 512ssd 13.3FHD,14499000,2014-06-18,20
Asus Zenbook Flip UX360UA Core i5 Kaby 7200U RAM 8GB SSD 512GB W10 QHD,13800000,2014-06-20,19
Asus ZenBook Flip UX362FA-EL502T Intel Core i5-8265U RAM 8GB SSD 512GB,14999000,2014-06-21,26
"ACER SWIFT 3 SF314 i5 8265U 4GB 1TB MX250 2GB 14"" FHD WIN10 RESMI",9199000,2014-06-26,18
"ACER SWIFT 3 SF314 i7 8565U 8GB 256GB SSD + 1TB MX250 2GB 14"" FHD W10",11499000,2014-07-10,23
ASUS ZENBOOK UM425IA RYZEN 7-4700U 16GB 512GB SSD 14”FHD WIN10,13799000,2014-07-14,21
Asus Zenbook UX331UA - i7 8550 RAM 8GB 256GB Win10 13.3 FHD,12200000,2014-07-15,24
ASUS ZENBOOK UX325JA - i5-1035G1 8GB 512GB 13.3”FHD W10 OFFICE,13299000,2014-07-17,26
ASUS ZENBOOK FLIP UX362FA I5-8265 8GB 512GB SSD WIN10 13.3 FHD,13999000,2014-07-18,25
Asus Zenbook Flip UM462DA-AI701T AMD R7 3700U 8Gb 512GB,14298000,2014-07-19,31
"ASUS ZenBook 14 UM425IA - RYZEN 5-4500U 8GB 512GB SSD WIN10 OHS 14""FHD",11545000,2014-07-20,26
ASUS ZENBOOK UX325JA i5-1035G1-8GB-SSD 512GB-INTEL UHD-WIN10+OHS,13449000,2014-07-21,21
ASUS ZENBOOK UX433FAC A501T i5 10210U 8GB 512ssd W10 14FHD,14200000,2014-07-22,30
Asus Zenbook UX431FN i7 8565 16GB 512ssd MX150 2GB W10 14.0FHD,14399000,2014-07-25,24
ASUS ZENBOOK 14 UM425IA AMD Ryzen 7-4700U 16GB 512GB SSD W10+OHS,13999000,2014-07-27,35
RARE Asus Zenbook 3 Deluxe not macbook ux333 ux433,10450000,2014-07-29,19
Asus Zenbook UX305UA i5-6200 | 4Gb | 256Gb | win 10,12298000,2014-07-30,25
ASUS ZENBOOK UM431DA-AM501T AMD RYZEN R5-3500U/8GB/512GB/VEGA 8/FHD,10699000,2014-08-03,27
Asus Zenbook UX325JA-BM501T /i5-1035GB/8GB/512GB/NoDVD/13.3/W10+OHS/2Y,13799000,2014-08-05,19
ASUS ZENBOOK UX425JA BM501T I5 1035G1 8GB 512SSD FHD W10,13332000,2014-08-06,25
ASUS ZENBOOK UX325JA I5 1035G VGA IRIS 8GB SSD512 13NUMPAD W10 OFFICE,13497000,2014-08-07,21
ASUS ZENBOOK UX392FN-8565U-16GB-512GB-MX150-WIN10PRO-EX. DISPLAY,14140000,2014-08-13,11
"ASUS ZENBOOK UM431DA-AM701T RYZEN 7-3700U-8GB-512GB SSD-14"" FHD-WIN10",11549000,2014-08-15,21
ASUS ZENBOOK UM431DA-AM501T AMD RYZEN R5 3500U 8GB 512GB SSD VEGA 8,10499000,2014-08-16,20
ASUS ZENBOOK UM431DA-AM701T AMD RYZEN R7-3700U/8GB/512GB/VEGA 10/FHD,12100000,2014-08-18,25
ASUS ZENBOOK UM431DA-AM701T AMD RYZEN R7 3700U 8GB 512GB VEGA 10,13500000,2014-08-19,15
Asus Zenbook UM425IA Ryzen 7-4700U Ram 16GB SSD 512GB Win 10+ OHS 2019,13600000,2014-08-20,21
"ASUS ZENBOOK UX433FA - I7-8565U-16GB-512GB-14"" FHD - ROYAL BLUE",13435000,2014-08-23,26
"ASUS ZENBOOK FLIP UX362FA - i5 8265U 8GB 512GB SSD 13.3"" WIN10 RESMI",15200000,2014-08-25,12
ASUS ZENBOOK FLIP UM462DA - RYZEN R5 3500U 8GB SSD512GB 14 TOUCH,12397000,2014-08-26,25
ASUS Zenbook UX325JA BM501T BM502T i5 1035G1 8GB 512ssd W10 OHS 13FHD,13499000,2014-08-29,17
"ASUS Zenbook UM425IA AM502S Ryzen 5 4500 8GB 512SSD W10+OHS 14""FHD",11549000,2014-08-30,30
ASUS ZENBOOK 13 UX325JA Intel i5-1035G1 8GB 512GB INTEL UHD W10+OHS,13999000,2014-08-31,28
Asus ZenBook UX430UN Core i5 Gen 8th VGA Nvidia MX150 Full HD Mulus,9975000,2014-09-03,22
ASUS ZenBook 13 UX333FN # i5-8265U 8GB SSD512 VGAMX150 !!,13947000,2014-09-06,21
"Asus Zenbook UM425IA AM702S Ryzen 7 4700 16GB 512SSD Vega7 W10+OHS 14""",13950000,2014-09-08,12
Asus Zenbook UX333FA Intel Core i5-8265U/8GB/SSD 256GB/Full HD/Win 10,12999000,2014-09-10,16
"Asus Zenbook UX331UAL # i5-8250 8GB SSD256 13""SLiM !!",12397000,2014-09-11,15
ASUS Zenbook UX425JA i5 1035G1 8GB 512ssd W10 OHS 14FHD BM501T BM502T,13499000,2014-09-12,25
ASUS Zenbook UM425IA-AM701S Ryzen 7 4700U 16GB 512ssd W10+OHS 14.0FHD,14299000,2014-09-14,26
ASUS ZenBook UM425IA AM702S R7 4700U 16GB 512GB W10 + OHS / LILAC MIST,13699000,2014-09-15,12
ASUS ZenBook UX433FA i7-8565U 16GB 512GB SSD Win10 Blue |0-020819-GS13,13435000,2014-09-16,15
"ASUS ZENBOOK UM425lA RYZEN 5 4500 8GB SSD 512 14"" FHD NUMPAD + OHS",11549000,2014-09-18,18
ASUS ZenBook Flip UX461FN i5-8265U 8GB 512GB SSD MX150 2GB W10,13700000,2014-09-19,21
LENOVO L340 15IRH-1UID GAMING i7-9750 8GB 512ssd GTX1650 4GB W10 + OHS,12749000,2014-09-21,20
