name,price,date,sales
Asus ROG G512Li i7 10750 8GB 512ssd GTX1650Ti 4GB W10 15.6FHD 144Hz SR,16249000,2013-03-05,13
Asus ROG G531GT Core I7-9750H Ram 8GB SSD 512GB GTX1650 4GB WIN 10,16925000,2013-03-06,17
ASUS ROG HERO III G531GU I7-9750 8GB SSD512 GTX1660 6GB,19397000,2013-03-07,11
ASUS ROG HERO G531GU-I766H2T i7 9750H 16 GB 1TB 256 SSD GTX 1660Ti,24449000,2013-03-08,15
ASUS ROG HERO III G531GU I7-9750 16GB SSD512 GTX1660 6GB,20248000,2013-03-09,16
ASUS ROG GL503VD FY380T [16GB/128GB SSD+1TB/GTX1050 4GB/Win10] Black,17999000,2013-03-10,11
asus rog g553,17800000,2013-03-11,18
ASUS ROG ZEPHYRUS M GU502GU i7 9750H|16GB|1TB SSD|GTX1660Ti 6GB|240Hz,28299000,2013-03-12,14
ASUS ROG Hero III G731GW - i7 9750H 16GB 512GB + 1TB RTX2070 8GB FHD,25990000,2013-03-13,13
Lenovo Legion Y545 15iRH i7 9750 16GB 1TB+512ssd GTX1660Ti 6GB W10,17199000,2013-03-17,22
Lenovo Legion Y740 15iRH i7 9750 16GB 1TBssd RTX2060 6GB 15.6FHD W10,21499000,2013-03-18,11
Lenovo Legion 5i | i7 10750 16GB 512ssd GTX1660Ti 6GB W10 15.6FHD,17999000,2013-03-19,19
LENOVO LEGION 5 RYZEN 7-4800H 16GB 512GB GTX1650Ti 4GB 144Hz Win10+OHS,18999000,2013-03-21,17
Lenovo Legion 5i 3FID i7 10750H 16GB 512ssd GTX1650Ti 4GB W10 144hz,19199000,2013-03-22,21
Lenovo Legion 5 2WID | Ryzen 5 4600H 16GB 512SSD GTX1650Ti 4GB 120Hz,17000000,2013-03-25,13
Lenovo Legion Y545 - i7 9750H 16GB 512SSD 1TB GTX1660Ti 6GB 144Hz,17999000,2013-03-28,13
LENOVO LEGION 5 - 120Hz AMD RYZEN 5-4600H 16GB 512GB GTX1650TI 4GB,16999000,2013-03-29,17
LENOVO LEGION 5i Core i5-10300H 16GB 512GB GTX1650Ti 4GB 120Hz Win10,16099000,2013-03-30,19
Lenovo Legion 5i 81Y600CLID i7-10750H/16GB/256GB SSD+1TB HDD/RTX 2060,23599000,2013-03-31,20
LENOVO LEGION 5i Core i7-10750H 16GB 512GB GTX1660Ti 6GB 144Hz Win10,20999000,2013-04-01,11
LENOVO LEGION 5 - 144Hz AMD RYZEN 7-4800H 16GB 512GB GTX1650TI 4GB,18999000,2013-04-02,19
LENOVO LEGION Y545-11ID Intel i7-9750H 16GB 512GB SSD GTX1660Ti 6GB,18999000,2013-04-04,18
"LENOVO LEGION 5i - INTEL i7-10750H 16GB 512GB GTX1660Ti 6GB 15"" 144Hz",21499000,2013-04-05,19
Lenovo Legion 5i i7 10750 8GB 512SSD GTX1660Ti 6GB W10 15.6FHD,17599000,2013-04-06,23
LENOVO LEGION Y740 i7 9750 16GB 1TB+256ssd RTX2070 W10 15.6FHD,24899000,2013-04-07,17
LENOVO GAMING LEGION Y545 -15IBR i7-9750HF 16GB 1TB RTX2060 6GB 144Hz,22799000,2013-04-08,19
LENOVO Legion Y740 95ID i7 9750H 16GB 1TBssd RTX2060 6GB W10+OHS,24799000,2013-04-09,13
Lenovo Legion 5i 4RID GTX 1660Ti 6GB 144Hz i7-10750H 16GB 512ssd +OHS,20699000,2013-04-10,19
Lenovo Legion Y740 15iRH i7 9750 16GB 1TB+256ssd RTX2070 8GB,28449000,2013-04-11,16
Lenovo legion 5i I7 10750 16gb 512ssd gtx1660ti 6gb W10 15.6fhd,17999000,2013-04-12,18
LENOVO Legion Y740-15IHRG-6HID I7-9750H 16GB 1TB SSD NVME RTX2060 6GB,27999000,2013-04-13,17
"LENOVO LEGION 5i - i7-10750H 16GB 512GB GTX1650Ti 4GB 15,6"" 144Hz W10",20999000,2013-04-14,26
Lenovo Legion 7 - i7-10875H/16 GB/1 TB SSD/RTX 2060 (81YU006CID),29999000,2013-04-15,14
"LENOVO LEGION 5 - AMD RYZEN 5-4600H 16GB 512GB GTX1650Ti 4GB 15"" 120Hz",16999000,2013-04-17,17
LENOVO LEGION Y540-15IRH-H6ID i7-9750H 16GB 512GB GTX1650 4GB 144Hz,16499000,2013-04-18,21
LENOVO LEGION 5i Core i7-10750H 16GB 512GB GTX1650Ti 4GB 144Hz Win10,19499000,2013-04-19,22
LENOVO LEGION 5 - 2WID R5-4600H 16GB 512GB GTX1650Ti-4GB 15.6FHD 120Hz,16999000,2013-04-20,22
"LENOVO LEGION 5 - AMD RYZEN 5-4600H 16GB 512GB GTX1650 4GB 15,6"" 120Hz",16499000,2013-04-21,20
LENOVO LEGION 5i Core i7-10750H 16GB 512GB GTX1660Ti 6GB 144Hz Win10,20999000,2013-04-22,13
ASUS ROG STRIX G15 G512LI - I75TB6T/I7-10750H/GTX1650TI 4GB/144Hz 3ms,16249000,2013-04-26,20
ASUS ROG G731GW STRIX III G i7-9750H 16GB 512GB RTX2070 8GB 17.3 FHD,25990000,2013-04-27,22
ASUS ROG STRIX G G531GT-I765G1T,17499000,2013-04-28,19
ASUS ROG Zephyrus S GX502GW I7R72T i7 9750H 32GB 512GB RTX2070 240Hz,43499000,2013-04-29,11
ASUS ROG ZEPHYRUS GA401ii Ryzen 5-4600HS GTX1650Ti 120Hz 8GB 512GB SSD,17085000,2013-04-30,15
ASUS ROG STRIX III G531GT-I765G1T i7-9750H 512GB SSD GTX1650 4GB,16695000,2013-05-02,23
"ASUS ROG G531GT-I765G1T I7-9750H/8GB/512GB/GTX1650 4GB/W10/15.6""120Hz",16999000,2013-05-03,22
ASUS ROG STRIX G512LI-I75TB6T i7-10750H 8GB 512GB GTX1650Ti 4GB 144Hz,17340000,2013-05-04,20
ASUS ROG ZEPHYRUS GA401ii-R75TA8G R7-4800 8GB 512GB GXT1650Ti 4GB 14FH,22649000,2013-05-05,14
ASUS ROG G531GV I7R6S1T Scar III | i7 9750H 16GB 512GB RTX2060 6GB,28965000,2013-05-06,14
Asus ROG G512Li GTX1650Ti 4GB i7 10750 16GB 512ssd W10 15.6FHD,16699000,2013-05-09,11
ASUS ROG G731GT I7-9750 8Gb 1Tb+128gb ssd GTX1650 4Gb 17” fhd win 10,19100000,2013-05-10,16
Asus ROG G512LV I7R6B6T i7-10750H RTX2060 16GB 512GB NVMe IPS 144Hz,24999000,2013-05-11,19
ASUS ROG G512LI - I75TB6T I7-10750H GTX1650TI 4GB RAM 8GB SSD 512GB,18499000,2013-05-12,13
ASUS ROG GX502GW-I7R72T Zephyrus S i7 9750H|32GB|512 SSD|RTX2070|240Hz,42599000,2013-05-13,9
Asus ROG StrixG G512LU-I766B6T i710750H 8GB 512ssd GTX1660Ti6GB 144Hz,19449000,2013-05-14,13
ASUS ROG Zephyrus S GX502GV-I7R62T i7-9750H 8GB 512GB SSD RTX2060 6GB,34999000,2013-05-16,15
ASUS ROG GL702ZC-GC276T RYZEN7-1700-16GB-1TB+256GB SSD-RX580 4GB-WIN10,18450000,2013-05-18,20
Asus ROG GU502LV I7R6C8T Zephyrus M15 i7 10750 16GB 1TBssd RTX2060 6GB,30999000,2013-05-19,19
ASUS ROG STRIX III G531GT-I765G1T i7-9750H-8G-512G-GTX1650 4G-120HZ,16499000,2013-05-20,14
ASUS ROG ZEPHYRUS G14 GA401IH AMD Ryzen 7 4800HS GTX1650 4GB,18099000,2013-05-21,24
ASUS ROG ZEPHYRUS G15 GA502IU-R766B6T,20999000,2013-05-22,23
ASUS ROG STRIX III G531GT-I765G1T i7-9750H 8GB 512GB GTX1650 4G 120HZ,17045000,2013-05-24,24
ASUS ROG G531GW-I9R7S1T Ci9-9980H 32GB 1TB ssd RTX2070 8GB W10 15.6FHD,48999000,2013-05-25,25
ASUS ROG G531GU-I766G9T I7-9750H/8GB/512GB/GTX1660Ti 6GB/W10/120Hz,18999000,2013-05-26,27
ASUS ROG GL504GV # i7/8GB/512GB/RTX2060 6GB MANTAP !!,21848000,2013-05-27,7
Lenovo Legion 5i 15IMH 120Hz i7-10750H 16GB 512ssd GTX1660Ti 6GB Win10,17999000,2013-05-28,12
ASUS Vivobook Flip TP201SA-FV0028D Notebook [500GB/11.6 Inch HD Touch],16616000,2013-06-18,21
ASUS ROG GL503GE-EN130T - Intel Core I7 8750H - 16GB RAM - 256GB SSD,20499000,2013-06-19,18
ASUS ROG G531GT I7-9750H 8GB 512GB ssd GTX1650 4GB 15inch fhd win 10,17500000,2013-06-20,24
Asus ROG Zephyrus G14 Ryzen9 4900HS 16GB 1TB ssd RTX2060 6GB W10 - GREY 16GB,28559000,2013-06-21,19
Asus ROG Zephyrus M GX502GW i7 9750 16GB 1TB SSD RTX2070 8GB 15.6FHD,29199000,2013-06-22,23
ASUS ROG STRIX GL503GE-EN129T HERO SPECIAL EDITION,17400000,2013-08-05,17
ASUS ROG G731GT I765G1T i7 9750H|8GB|1TB+SSD128|GTX1650 4GB|120Hz,19999000,2013-08-06,10
ASUS ROG G531GT STRIX III i7-9750H 8GB SSD 512GB GTX1650 4GB 15.6 FHD,17499000,2013-08-08,20
ASUS ROG GL503GE-EN023T Ci7-8750H/8GB/1TB/VGA GTX1050Ti 4GB WIN10,16875000,2013-08-11,25
Asus TUF FX505 Ryzen 8 core 1660 Ti 512 GB 16 GB Not ROG Zephyrus Y740,16999000,2013-08-12,10
Asus ROG Zephyrus G14 Ryzen9 4900HS 16GB 1TB ssd RTX2060 6GB W10 - GREY 16GB,28559000,2013-08-13,11
Asus ROG Zephyrus M GX502GW i7 9750 16GB 1TB SSD RTX2070 8GB 15.6FHD,29199000,2013-08-16,15
ASUS ROG STRIX GL503VD-ED295T SCAR EDITION,24150000,2013-08-17,29
ASUS ROG GL703GE # i7-8750H 8GB 1TB+128GB GTX1050Ti 4GB,18398000,2013-08-18,27
ASUS ROG ZEPHYRUS M GU502GU I7-9750 8GB SSD512 GTX1660 6GB,23492000,2013-08-20,15
ASUS ROG Zephyrus GM501GS # i7-8750 GTX1070 8GB HDD+SSD256!!,35497000,2013-08-21,20
ASUS ROG STRIX III G531GT-I765G1T | I7-9750H |SSD 512GB | GTX 1650,17499000,2013-08-22,20
ASUS ROG G531GV I7R6S1T i7-9750H 16GB SSD512GB RTX2060 144Hz,29797000,2013-08-23,19
ASUS ROG GL504GV i7-8750H 16G RTX2060 6GB W10,28886000,2013-08-24,19
ASUS ROG STRIX G531GD i7-9750H|16GB|1TB + SSD256|GTX1050 4GB,17471000,2013-08-25,23
ASUS ROG GL702ZC-GC276T RYZEN 7-1700 16GB 1TB+256GB RX580 4GB W10,19199000,2013-08-26,11
ASUS ROG GL503GE i7-8750 16gb 1tb+128gb ssd gtx1050ti 4gb 15inch win10,17400000,2013-08-27,16
Asus ROG Zephyrus GX501VI-XS74,25000000,2013-08-29,14
ASUS ROG STRIX GL504GM-ES170T HERO II ASUS ROG STRIX GL504GM-ES170T,19699000,2013-08-30,20
Asus ROG GL503GE-EN129T Hero Edition,17750000,2013-09-02,10
Asus ROG GL504GM HERO Strix 2 1060 MSI Alienware 15 ROG GL504GV GL504G,19999000,2013-09-03,16
ASUS ROG GL503GE- Gen8/16GB/ NVME SSD 256GB/ SSD 500GB/ GTX1050Ti,17900000,2013-09-04,10
ASUS ROG STRIX GL503GE-EN023T i7-8750 8GB 1TB Nvidia 1050Ti 4GB WIN10,16400000,2013-09-10,17
ASUS ROG Zephyrus GM501GS # i7-8750 GTX1070 8GB HDD+SSD256,24500000,2013-09-11,26
Lenovo Legion 5i 4RID i7 10750H 16GB 512ssd GTX 1660Ti 6GB W10+OHS,20499000,2013-09-13,16
Acer Predator Helios 300 i7-10750H RTX2060 144Hz 8GB 512GB PH315-53-71,22589000,2013-09-14,27
ACER PREDATOR HELIOS 300 PH315-53 i7-10750H 8GB 512GB RTX2060 6GB W10,22599000,2013-09-16,16
Acer PREDATOR PH517-61 (HELIOS 500) 16GB 256GB AMD RYZEN 7 RX VEGA56,21499000,2013-11-29,19
Acer PREDATOR PH517-61 (HELIOS 500) 16GB 256GB AMD RYZEN 7 RX VEGA56,21499000,2013-12-28,17
Acer Predator Helios 300 i7-10750H RTX2060 144Hz 8GB 512GB PH315-53-71,22589000,2013-12-29,14
ACER PREDATOR HELIOS 300 PH315-53 i7-10750H 8GB 512GB RTX2060 6GB W10,22599000,2013-12-31,15
LENOVO IDEAPAD GAMING 3i i7-10750H 16GB GTX1650TI (RESMI),16799000,2014-02-01,13
Lenovo Ideapad Gaming 3i i7-10750H GTX 1650Ti 16GB 512GB SSD 120Hz W10,16699000,2014-02-17,11
ASUS ZENBOOK UX325JA-BM701T I7-1065G7/16GB/512GB/13.3FHD WIN10+OHS2019,17999000,2014-04-28,15
Asus Zenbook Pro Duo UX481FL HJ701T Touch i7 10510 16GB 1TB MX250 2GB,23999000,2014-04-30,13
ASUS ZENBOOK UX391UAL-ET025T i7-8550U -16GB-512GB-WIN10-13.3FHD BLUE,22840000,2014-05-05,21
"Asus Zenbook UX333FN A5811T i5-8265U/ 8GB/ 512GB SSD/ 13.3""FHD/ W10",16999000,2014-05-12,16
ASUS Zenbook UX433FLC-A701T | i7 10510 16GB 512ssd MX250 2GB W10 |,18499000,2014-05-13,22
"ASUS UX461UN BO502T Zenbook i5-8250U|8GB|256GB|MX150 2GB|14"" W10",16755000,2014-05-14,21
"ASUS ZENBOOK UX433FLC i7 -10510U 16GB SSD 512GB MX250 W10 14""- UX433FN",18988000,2014-05-16,23
ASUS ZenBook Duo UX481FL BM072T - i7-10510U 16GB 1TB SSD MX250 2GB W10,23999000,2014-05-23,28
Asus Zenbook UX533FD-A7601T i7-8565U 16GB 512GB SSD GTX1050 4GB WIN10,23800000,2014-05-24,25
Asus zenbook ux233fn,18299000,2014-05-25,20
"ASUS ZenBook 13 UX333FN-A7601T - i7-8565U,16GB,512GB SSD,13.3""FHD,W10",17200000,2014-05-26,15
Asus Zenbook Pro Duo UX581GV 4K OLED i7 9750 16GB 1TB ssd RTX2060,35999000,2014-05-27,13
ASUS Zenbook UX534FTC-A701T i7 10510 16GB 1TBssd GTX1650 4GB UHD 4K,22749000,2014-05-28,13
ASUS ZENBOOK UX334FLC i7 10510U 16GB 1TB VGA MX250 13 FHD,21796000,2014-05-29,20
ASUS Zenbook S UX392FN-E7601T i7 8565U 16GB 1TB SSD MX150 2GB FHD,18990000,2014-06-02,16
Asus Zenbook UX433FN A5801T- I5 8265U 8GB 512SSD MX150 2GB 14 FHD W10,16799000,2014-06-05,24
"Asus Zenbook UX333FN i5-8265U/ 8GB/ 512GB SSD/ 13.3""FHD/ W10",16599000,2014-06-08,29
"ASUS ZENBOOK DUO UX481FA i5 10210U|8GB|512GB SSD|WIN 10|14""FHD",17990000,2014-06-17,32
ASUS Zenbook PRO UX533FTC-A701T i7 10510U/16GB/512GB/GTX1650 4GB/W10,20999000,2014-06-19,22
Asus Zenbook UX433FN - i7 8565U 16GB 512ssd MX150 2GB A7611T / A7612T,18850000,2014-06-22,37
ASUS Zenbook UX333FN A5811T i5 8265U/8GB/512GB/MX150 2GB,16900000,2014-06-23,19
"ASUS ZENBOOK UX433FN, CI7-8565U 16GB 512SSD MX150 2GB 14FHD W10",18800000,2014-06-27,29
ASUS Zenbook Flip UX461UN-BO702T I7-8550U/16GB/SSD512/MX150 2GB/WIN10,20525000,2014-06-28,34
Asus Zenbook Pro Duo UX581GV i9 9980HK|32GB|1TB|RTX2060 6GB|4K OLED,52700000,2014-06-29,19
Acer Predator Helios 300 i7-10750H RTX2060 144Hz 8GB 512GB PH315-53-71,22589000,2014-07-09,27
ACER PREDATOR HELIOS 300 PH315-53 i7-10750H 8GB 512GB RTX2060 6GB W10,22599000,2014-07-11,25
"ASUS ZENBOOK DUO UX481FA-BM036T i5-10210U 8GB 512B SSD 14"" FHD WIN10",18500000,2014-07-12,22
Asus Zenbook UX533FTC-A701T A702T i7 10510 16GB 512ssd GTX1650 4GB FHD,20499000,2014-07-13,24
ASUS ZenBook Pro Duo UX581GV-H2041R i9-9980HK 32GB 1TB SSD RTX2060 6GB,54990000,2014-07-16,17
"ASUS ZENBOOK DUO UX481FL-BM070T i5-10210U 8GB 512B SSD MX250 2GB 14""",19499000,2014-07-23,19
Asus Zenbook UX434FL i7 8565 16GB 1TBssd MX250 2GB W10 14.0FHD,16690000,2014-07-24,26
ASUS Zenbook UX333FLC-A702T i7 10510 16GB 512ssd MX250 2GB W10 NumPad,18099000,2014-07-26,29
Asus Zenbook Pro Duo UX581GV 4K | i7 9750H 16GB 1TBssd RTX2060 6GB,33499000,2014-07-28,11
Asus Zenbook edisi spesial 30th ux334FL i7 16GB SSD MX250 1TB LEATHER,19798000,2014-07-31,23
Asus Zenbook UX333FN A5811T i5,16200000,2014-08-01,12
"ASUS ZENBOOK UX434FLC I5-10210-8GB-SSD 1TB-MX250 2GB-14"" FHD-WIN10",17399000,2014-08-02,23
ASUS ZENBOOK UX481FA-BM036T I5-10210U/8GB/ SSD 512GB /WIN10/Screen PAD,18300000,2014-08-04,20
"ASUS ZENBOOK DUO UX481FL-BM701T i7-10510U-16GB-512GB-MX250 2GB-14""FHD",25999000,2014-08-08,27
"ASUS ZENBOOK DUO UX481FA-BM036T i5-10210U|8GB|512B SSD|14""FHD|WIN10",18199000,2014-08-09,27
"Asus Zenbook UX434FL i7 8565 16GB 1TB MX250 2GB W10 14""FHD Blue",16699000,2014-08-10,22
ASUS Zenbook Duo UX481FA Ci5-10210U 8GB 512GB SSD DUAL SCREEN,18199000,2014-08-11,22
"ASUS ZENBOOK DUO UX481FL-BM072T i7-10510U-16GB-1TB SSD-MX250 2GB-14""",25999000,2014-08-12,20
ASUS ZENBOOK UX392FN E7601T I7 8565U 16GB 1TB SSD MX150 2GB FHD W10,18988000,2014-08-14,17
ASUS ZENBOOK UX392FN E7601T I7 8565U 16GB 1TB SSD MX150 2GB FHD W10,19000000,2014-08-17,31
Asus Zenbook Pro Duo UX481FL Touch Intel i7 10510 RAM 16GB 1TBssd w10,23999000,2014-08-21,20
ASUS ZENBOOK UX434FLC-A701T/A702T I7-10510U 16GB 1TB SSD,22500000,2014-08-22,21
ASUS ZenBook Duo UX481FL BM071T - i7-10510U 16GB 512GB MX250 2GB W10,23999000,2014-08-24,26
"Asus Zenbook 3 UX490UAR # i7-8550 16GB SSD512 14""W10 !!",23178000,2014-08-27,21
ASUS Zenbook 14 UX433FN-A7601T i7 8565U-16GB-512 SSD-MX150 2GB-W10,17250000,2014-08-28,19
ASUS ZENBOOK DUO UX481FL i7-10510U MX250-2GB 16GB 1TB-SSD DUO SCREEN,25497000,2014-09-01,16
Asus Zenbook Duo UX481FA BM036T|i5 10210U 8GB 512ssd W10 14FHD,17999000,2014-09-02,15
Asus Zenbook duo UX481FA HJ551T i5 10210U UMA 512GBSSD 8GB 14FHD,18499000,2014-09-04,26
"ASUS ZENBOOK DUO UX481FL-BM072T i7-10510U 16GB 1TB SSD MX250 2GB 14""",25500000,2014-09-05,27
"ASUS ZenBook 13 UX334FL-30TH i7-8565U 16GB 1TB MX250 2GB 13.3""FHD W10",26999000,2014-09-07,25
Asus Zenbook UX433FLC A701T A702T - i7 10510 16GB 512ssd MX250 2GB W10,18499000,2014-09-09,22
"ASUS Zenbook UX333FN-A7601T i7 8565U/16GB/512GB/MX150 2GB/13.3"" FHD",20750000,2014-09-13,17
ASUS ZenBook UX461FN # i7-8565U 16GB SSD512 VGA MX150,18789000,2014-09-17,17
Asus Zenbook UX461UN # i7-8550 16GB SSD512 VGA W10 !!,18181000,2014-09-20,21
Asus Zenbook UX333FLC i7 10510U|16GB|512GB SSD|MX250 2GB,18981000,2014-09-23,20
"ASUS ZENBOOK DUO UX481FA-BM036T i5-10210U 8GB 512B SSD 14"" FHD WIN10",17799000,2014-09-24,14
"ASUS ZENBOOK PRO UX580GD # I7-8750H 16GB SSD1TB LAYAR""4K",32898000,2014-09-25,17
ASUS ZENBOOK DUO UX481FA-HJ551T i5-10210U/8GB/512GB SSD/W10+OHS 2019,16899000,2014-09-26,23
ASUS Zenbook UX391UA # i7-8550 16GB SSD512 13inch !!,23492000,2014-09-27,13
Asus ZENBOOK DUO UX481FL-HJ701T I7-10510U/16GB/1000GB SSD/VGA 2GB/Win,23999000,2014-09-30,15
"ASUS ZENBOOK UX433FLC-A701T i7 10510U 16GB 512ssd MX250 2GB 14""FHD W10",19099000,2014-10-03,24
ASUS ZenBook UX5333FTC Intel i7-10510U 16GB 512GB SSD GTX1650 4GB FHD,21499000,2014-10-05,33
Asus Zenbook duo UX481FL HJ701T i7 10510U MX250 2GB 1TB SSD 16GB 14FHD,23999000,2014-10-23,18
ASUS ZenBook 13 UX333FN # i7-8565U 16GB SSD512 MX150 2GB 13FHD,17097000,2014-10-25,21
Asus Zenbook UX434FL i7 8565 16GB 1TBssd MX250 2GB W10 14.0FHD,16699000,2014-10-26,22
"Lenovo IdeaPad Gaming 3i - 15IMH | 15,6"" | i7-10750H | GTX 1650Ti 4GB | 16GB | Win 10 HOME + OHS2019",17199000,2014-11-08,12
ASUS ZenBook UX534FTC Intel i7-10510U 16GB 1TB SSD GTX1650 4GB UHD,23999000,2014-11-11,12
ASUS ZENBOOK PRO DUO UX481FA HJ551T - i5 10210 8GB 512GB SSD WIN10+OHS,18350000,2014-11-14,25
"Asus Zenbook Duo UX481FA i5 10210U|8GB|512GB SSD|14""FHD|Dual Screen",17599000,2014-11-15,24
ASUS ZenBook 13 UX334FL-30TH Core i7-8565U 16GB 1TB MX250 SCREENPAD,22999000,2014-11-16,18
ASUS ZenBook 14 UX433FLC Intel i7-10510U 16GB 512GB SSD MX250 2GB,18999000,2014-11-18,18
ASUS ZenBook 13 UX333FLC Core i7-10510U 16GB 512GB SSD MX250 2GB W10,18999000,2014-11-19,19
IdeaPad Gaming 3 15IMH05 - i7-10750H/16Gb/512 SSD/Win10 (81Y400KEID),16999000,2014-11-27,23
